voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;-76.70352935791016;-0.002574334153905511,0.0003883828467223793,-0.0000015849542478463263,0.2152978628873825;0.0003108854580204934,0.8257553577423096,-0.119969442486763,0.10186498612165451;-0.015373274683952332,-0.017060186713933945,0.00022644283308181912,0.0001400690380251035;-0.0003160180931445211,0,0,0
;-76.8023452758789;-0.00255974312312901,0.0003824181912932545,-0.0000015509785953327082,0.2132865935564041;0.0002805268741212785,0.8254055380821228,-0.119937464594841,0.10180473327636719;-0.015389835461974144,-0.017081759870052338,0.00022320495918393135,0.00014004182594362646;-0.00031025419593788683,0,0,0
;-76.90093231201172;-0.0025451716501265764,0.0003765251603908837,-0.000001517793180028093,0.2112797051668167;0.00025055118021555245,0.8249760270118713,-0.11990540474653244,0.10174471139907837;-0.015406363643705845,-0.017103286460042,0.00022000247554387897,0.00014001461386214942;-0.00030461204005405307,0,0,0
;-76.99925994873047;-0.002530622063204646,0.00037070413236506283,-0.0000014853790162305813,0.20927773416042328;0.00022096509928815067,0.8244664669036865,-0.11987316608428955,0.10168483853340149;-0.015422854572534561,-0.017124755308032036,0.00021683606610167772,0.00013998740178067237;-0.0002990892098750919,0,0,0
;-77.09732055664062;-0.0025160983204841614,0.00036495490348897874,-0.000001453719391975028,0.2072809487581253;0.00019176834030076861,0.823875904083252,-0.11984099447727203,0.10162514448165894;-0.01543930359184742,-0.017146168276667595,0.00021370561444200575,0.00013996021880302578;-0.0002936837263405323,0,0,0
;-77.19511413574219;-0.002501601353287697,0.0003592766006477177,-0.0000014227993005988537,0.20528937876224518;0.00016295867681037635,0.8232042789459229,-0.11980866640806198,0.10156560689210892;-0.01545571256428957,-0.017167529091238976,0.00021061053848825395,0.0001399330358253792;-0.00028839302831329405,0,0,0
;-77.29264068603516;-0.002487128833308816,0.00035366867086850107,-0.0000013926012343290495,0.2033030092716217;0.00013453373685479164,0.8224509358406067,-0.11977626383304596,0.10150640457868576;-0.015472081489861012,-0.01718883216381073,0.00020755040168296546,0.00013990586739964783;-0.0002832145255524665,0,0,0
;-77.38987731933594;-0.002472684718668461,0.00034813123056665063,-0.0000013631091633214965,0.20132236182689667;0.00010649752948665991,0.8216155767440796,-0.11974380910396576,0.10144726932048798;-0.01548840757459402,-0.017210068181157112,0.00020452577155083418,0.0001398787135258317;-0.00027814629720523953,0,0,0
;-77.48682403564453;-0.0024582701735198498,0.000342663552146405,-0.0000013343076261662645,0.19934740662574768;0.00007884768274379894,0.8206977844238281,-0.11971127241849899,0.10138832777738571;-0.015504691749811172,-0.01723124459385872,0.00020153586228843778,0.00013985154510010034;-0.0002731861313804984,0,0,0
;-77.5834732055664;-0.002443886362016201,0.00033726514084264636,-0.0000013061824120086385,0.19737838208675385;0.00005158377825864591,0.8196967840194702,-0.11967860162258148,0.10132966935634613;-0.015520927496254444,-0.017252366989850998,0.00019858083396684378,0.00013982442033011466;-0.0002683316997718066,0,0,0
;-77.6798095703125;-0.002429537707939744,0.00033193599665537477,-0.0000012787168088834733,0.19541557133197784;0.00002470750769134611,0.8186132311820984,-0.11964593082666397,0.10127110779285431;-0.015537118539214134,-0.01727341301739216,0.00019566062837839127,0.000139797295560129;-0.0002635811106301844,0,0,0
;-77.77583312988281;-0.0024152237456291914,0.00032667527557350695,-0.0000012518971743702423,0.19345901906490326;-0.0000017837028281064704,0.8174460530281067,-0.11961298435926437,0.10121287405490875;-0.01555325835943222,-0.017294393852353096,0.00019277469255030155,0.0001397701707901433;-0.00025893215206451714,0,0,0
;-77.87152862548828;-0.0024009488988667727,0.0003214830067008734,-0.000001225709866048419,0.19150908291339874;-0.000027888290787814185,0.8161954879760742,-0.11958009004592896,0.10115482658147812;-0.015569347888231277,-0.01731530763208866,0.00018992296827491373,0.00013974306057207286;-0.0002543830778449774,0,0,0
;-77.9668960571289;-0.002386713633313775,0.00031635822961106896,-0.0000012001399909422616,0.1895657330751419;-0.00005360891736927442,0.8148611187934875,-0.11954709142446518,0.10109706223011017;-0.015585388988256454,-0.017336152493953705,0.00018710542644839734,0.00013971596490591764;-0.0002499315014574677,0,0,0
;-78.06193542480469;-0.0023725167848169804,0.0003113004204351455,-0.0000011751736792575684,0.18762902915477753;-0.00007894828013377264,0.8134427070617676,-0.11951398849487305,0.10103943943977356;-0.015601377002894878,-0.01735692285001278,0.0001843213540269062,0.00013968886923976243;-0.00024557532742619514,0,0,0
;-78.1566162109375;-0.002358364872634411,0.00030630981200374663,-0.0000011507974022606504,0.18569962680339813;-0.0001039009221130982,0.8119407296180725,-0.11948079615831375,0.10098210722208023;-0.015617312863469124,-0.017377618700265884,0.0001815713185351342,0.00013966178812552243;-0.00024131294048856944,0,0,0
;-78.2509536743164;-0.0023442571982741356,0.00030138521105982363,-0.000001126998313338845,0.18377721309661865;-0.00012847369362134486,0.8103542923927307,-0.11944757401943207,0.10092498362064362;-0.01563319005072117,-0.01739824004471302,0.00017885428678710014,0.00013963472156319767;-0.000237142201513052,0,0,0
;-78.34492492675781;-0.002330197487026453,0.00029652664670720696,-0.0000011037628837584634,0.1818622648715973;-0.00015266324044205248,0.808684229850769,-0.11941418796777725,0.1008681133389473;-0.015649016946554184,-0.017418785020709038,0.00017617075354792178,0.00013960766955278814;-0.00023306145158130676,0,0,0
;-78.43852233886719;-0.0023161894641816616,0.0002917336823884398,-0.0000010810783805936808,0.17995496094226837;-0.0001764705084497109,0.8069302439689636,-0.11938069760799408,0.10081153362989426;-0.015664778649806976,-0.01743924617767334,0.00017352036957163364,0.00013958063209429383;-0.00022906881349626929,0,0,0
;-78.53174591064453;-0.0023022324312478304,0.00028700553230009973,-0.0000010589330941002117,0.17805533111095428;-0.00019989837892353535,0.8050923943519592,-0.11934709548950195,0.10075515508651733;-0.01568048819899559,-0.017459630966186523,0.00017090258188545704,0.00013955359463579953;-0.00022516236640512943,0,0,0
;-78.62458801269531;-0.002288328716531396,0.00028234175988473,-0.0000010373144050390692,0.17616356909275055;-0.00022294773953035474,0.803170919418335,-0.11931347101926804,0.1006990373134613;-0.01569613255560398,-0.01747993566095829,0.00016831746324896812,0.00013952655717730522;-0.00022134039318189025,0,0,0
;-78.717041015625;-0.00227447971701622,0.0002777418994810432,-0.0000010162100352317793,0.1742798537015915;-0.0002456196234561503,0.8011658787727356,-0.11927974224090576,0.1006431132555008;-0.015711721032857895,-0.017500152811408043,0.00016576459165662527,0.0001394995633745566;-0.00021760091476608068,0,0,0
;-78.80908966064453;-0.0022606919519603252,0.00027320560184307396,-9.956080475603812e-7,0.17240449786186218;-0.000267913012066856,0.7990778088569641,-0.1192459687590599,0.10058748722076416;-0.015727240592241287,-0.017520280554890633,0.00016324403986800462,0.00013947255501989275;-0.00021394265058916062,0,0,0
;-78.90074157714844;-0.0022469598334282637,0.00026873196475207806,-9.754976417752914e-7,0.17053736746311188;-0.0002898329112213105,0.7969064712524414,-0.11921192705631256,0.10053222626447678;-0.015742698684334755,-0.017540328204631805,0.0001607552112545818,0.00013944556121714413;-0.00021036341786384583,0,0,0
;-78.99197387695312;-0.002233293838799,0.0002643210464157164,-9.558672218190623e-7,0.16867893934249878;-0.00031137658515945077,0.7946525812149048,-0.11917802691459656,0.1004771888256073;-0.015758091583848,-0.017560284584760666,0.00015829825133550912,0.0001394185674143955;-0.0002068619942292571,0,0,0
;-79.08279418945312;-0.002219690941274166,0.0002599717117846012,-9.36705646381597e-7,0.16682913899421692;-0.0003325490397401154,0.7923165559768677,-0.11914384365081787,0.1004224345088005;-0.015773417428135872,-0.017580153420567513,0.00015587253437843174,0.00013939160271547735;-0.00020343635696917772,0,0,0
;-79.17318725585938;-0.00220615416765213,0.00025568384444341063,-9.180019446830556e-7,0.164988175034523;-0.0003533496055752039,0.7898985147476196,-0.119109608232975,0.10036791861057281;-0.015788676217198372,-0.017599929124116898,0.00015347807493526489,0.00013936463801655918;-0.00020008509454783052,0,0,0
;-79.26314544677734;-0.0021926858462393284,0.0002514568332117051,-8.997454870041111e-7,0.16315636038780212;-0.0003737793886102736,0.7873990535736084,-0.11907526105642319,0.10031375288963318;-0.01580386608839035,-0.017619609832763672,0.00015111456741578877,0.00013933768786955625;-0.00019680667901411653,0,0,0
;-79.3526611328125;-0.0021792904008179903,0.0002472902415320277,-8.819260415293684e-7,0.16133373975753784;-0.0003938397276215255,0.7848190665245056,-0.11904091387987137,0.10025975853204727;-0.015818985179066658,-0.017639197409152985,0.00014878204092383385,0.00013931075227446854;-0.00019359962607268244,0,0,0
;-79.44173431396484;-0.0021659680642187595,0.00024318329815287143,-8.645337743473647e-7,0.15952043235301971;-0.0004135339113418013,0.782158613204956,-0.11900635808706284,0.1002061665058136;-0.015834031626582146,-0.017658688127994537,0.00014647981151938438,0.0001392838021274656;-0.00019046223314944655,0,0,0
;-79.53034973144531;-0.002152723493054509,0.0002391357411397621,-8.475581125821918e-7,0.15771673619747162;-0.00043286135769449174,0.7794185280799866,-0.11897174268960953,0.10015282034873962;-0.015849005430936813,-0.01767807826399803,0.0001442080392735079,0.00013925689563620836;-0.00018739320512395352,0,0,0
;-79.61849975585938;-0.0021395585499703884,0.00023514706117566675,-8.30989620226319e-7,0.1559227854013443;-0.0004518234054557979,0.7765995860099792,-0.11893702298402786,0.10009977221488953;-0.01586390659213066,-0.017697369679808617,0.0001419664331478998,0.0001392299891449511;-0.00018439126142766327,0,0,0
;-79.70618438720703;-0.0021264730021357536,0.00023121651611290872,-8.148189749590529e-7,0.15413860976696014;-0.0004704235470853746,0.7737024426460266,-0.11890217661857605,0.1000470444560051;-0.01587872952222824,-0.017716560512781143,0.00013975449837744236,0.00013920308265369385;-0.00018145462672691792,0,0,0
;-79.79338836669922;-0.002113474067300558,0.00022734381491318345,-7.99036627086025e-7,0.1523645967245102;-0.0004886614042334259,0.770727813243866,-0.11886731535196304,0.09999459981918335;-0.01589347794651985,-0.017735648900270462,0.00013757238048128784,0.0001391762198181823;-0.0001785822241799906,0,0,0
;-79.8801040649414;-0.0021005619782954454,0.00022352849191520363,-7.836334816602175e-7,0.1506008505821228;-0.0005065384320914745,0.7676769495010376,-0.11883219331502914,0.09994246065616608;-0.015908144414424896,-0.017754629254341125,0.00013541981752496213,0.00013914932787884027;-0.00017577261314727366,0,0,0
;-79.9663314819336;-0.0020877383649349213,0.0002197697467636317,-7.686009553253825e-7,0.14884738624095917;-0.0005240580067038536,0.7645502090454102,-0.11879707872867584,0.09989066421985626;-0.015922734513878822,-0.017773505300283432,0.00013329635839909315,0.00013912245049141347;-0.00017302458581980318,0,0,0
;-80.05207061767578;-0.0020750027615576982,0.00021606693917419761,-7.539302373515966e-7,0.14710426330566406;-0.0005412237369455397,0.7613483667373657,-0.1187618151307106,0.09983916580677032;-0.01593724451959133,-0.017792275175452232,0.00013120159565005451,0.0001390955876559019;-0.00017033654148690403,0,0,0
;-80.1373062133789;-0.002062358194962144,0.0002124196762451902,-7.396124601655174e-7,0.14537174999713898;-0.0005580352153629065,0.7580726146697998,-0.11872653663158417,0.09978807717561722;-0.015951672568917274,-0.017810935154557228,0.0001291355729335919,0.00013906873937230557;-0.0001677071995800361,0,0,0
;-80.22203063964844;-0.0020498100202530622,0.00020882752141915262,-7.25639438314829e-7,0.14365004003047943;-0.000574494362808764,0.7547240853309631,-0.118691086769104,0.09973722696304321;-0.0159660205245018,-0.01782948523759842,0.0001270980719709769,0.00013904190564062446;-0.0001651355269132182,0,0,0
;-80.30623626708984;-0.002037361031398177,0.00020528989261947572,-7.120030431906343e-7,0.14193931221961975;-0.0005906026344746351,0.7513039112091064,-0.1186554804444313,0.09968671202659607;-0.015980280935764313,-0.017847923561930656,0.00012508877262007445,0.00013901508646085858;-0.00016262025746982545,0,0,0
;-80.38992309570312;-0.002025010297074914,0.0002018061641138047,-6.986954304011306e-7,0.14023958146572113;-0.0006063638138584793,0.7478129267692566,-0.1186198964715004,0.09963652491569519;-0.01599445752799511,-0.01786624826490879,0.0001231074274983257,0.0001389882672810927;-0.0001601601397851482,0,0,0
;-80.47309112548828;-0.0020127571187913418,0.0001983755500987172,-6.857088123979338e-7,0.13855089247226715;-0.0006217811605893075,0.7442519068717957,-0.11858410388231277,0.09958668053150177;-0.016008548438549042,-0.01788446307182312,0.00012115352728869766,0.00013896146265324205;-0.000157753805979155,0,0,0
;-80.55572509765625;-0.002000607782974839,0.00019499778863973916,-6.730350605721469e-7,0.13687348365783691;-0.0006368549657054245,0.7406225204467773,-0.11854824423789978,0.09953712671995163;-0.01602255366742611,-0.0179025586694479,0.00011922717385459691,0.00013893467257730663;-0.00015540029562544078,0,0,0
;-80.6378173828125;-0.001988563220947981,0.0001916722976602614,-6.606668989661557e-7,0.13520760834217072;-0.0006515869754366577,0.7369258999824524,-0.1185123473405838,0.09948796033859253;-0.016036469489336014,-0.017920538783073425,0.00011732803977793083,0.00013890789705328643;-0.00015309844457078725,0,0,0
;-80.7193603515625;-0.0019766269251704216,0.00018839869881048799,-6.485969947789272e-7,0.13355334103107452;-0.0006659788195975125,0.7331636548042297,-0.11847630143165588,0.0994391143321991;-0.016050297766923904,-0.0179383996874094,0.00011545597953954712,0.00013888112152926624;-0.00015084719052538276,0,0,0
;-80.80036926269531;-0.001964795868843794,0.00018517582793720067,-6.36818526800198e-7,0.13191045820713043;-0.0006800378323532641,0.7293359041213989,-0.11844005435705185,0.09939074516296387;-0.016064036637544632,-0.017956146970391273,0.00011361025826772675,0.00013885436055716127;-0.00014864516560919583,0,0,0
;-80.88081359863281;-0.0019530764548107982,0.00018200369959231466,-6.253240485420974e-7,0.13027958571910858;-0.0006937606958672404,0.725445032119751,-0.11840379238128662,0.09934261441230774;-0.016077684238553047,-0.017973767593503,0.0001117912179324776,0.0001388275995850563;-0.00014649165677838027,0,0,0
;-80.96070861816406;-0.0019414677517488599,0.00017888133879750967,-6.141071366982942e-7,0.1286603808403015;-0.0007071545114740729,0.7214917540550232,-0.11836736649274826,0.09929481893777847;-0.01609124056994915,-0.01799127086997032,0.00010999813093803823,0.00013880085316486657;-0.00014438535436056554,0,0,0
;-81.0400390625;-0.0019299708073958755,0.00017580839630682021,-6.031607995282684e-7,0.1270531862974167;-0.0007202193955890834,0.7174776196479797,-0.11833087354898453,0.09924741089344025;-0.01610470376908779,-0.018008649349212646,0.00010823093180079013,0.00013877413584850729;-0.00014232528337743133,0,0,0
;-81.11880493164062;-0.0019185887649655342,0.00017278418818023056,-5.924783863520133e-7,0.1254580169916153;-0.0007329588406719267,0.7134039998054504,-0.11829428374767303,0.09920032322406769;-0.01611807383596897,-0.018025904893875122,0.00010648935131030157,0.00013874738942831755;-0.0001403104397468269,0,0,0
;-81.1969985961914;-0.001907321740873158,0.00016980821965262294,-5.820538149237109e-7,0.12387505918741226;-0.0007453750004060566,0.7092724442481995,-0.1182575598359108,0.09915359318256378;-0.01613135077059269,-0.018043039366602898,0.00010477313480805606,0.00013872070121578872;-0.00013833980483468622,0,0,0
