voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-39.287567138671875;-0.010465208441019058,-0.0007230728515423834,0.0001612908235983923,-0.009185653179883957;0.00004948331479681656,0.05622575432062149,0.6347743272781372,0.1099589541554451;0.0073716407641768456,0.10231906920671463,-0.009545366279780865,-0.05881936475634575;-0.21262629330158234,0.016729937866330147,-0.05851626396179199,0.6262255311012268
;-39.33769607543945;-0.010373149998486042,-0.0007164777489379048,0.0001612596242921427,-0.009195459075272083;0.00004893894220003858,0.05611628666520119,0.6344504356384277,0.11042425036430359;0.007344936020672321,0.10228918492794037,-0.009552429430186749,-0.058645542711019516;-0.21259145438671112,0.016766328364610672,-0.05833985283970833,0.6265270709991455
;-39.38785171508789;-0.010281810536980629,-0.0007099367794580758,0.00016122846864163876,-0.009205270558595657;0.00004840011024498381,0.056006819009780884,0.6341254711151123,0.11089148372411728;0.007318308111280203,0.10225924849510193,-0.009559497237205505,-0.058471035212278366;-0.21255698800086975,0.01680258847773075,-0.058162737637758255,0.6268290877342224
;-39.43803024291992;-0.010191180743277073,-0.0007034493028186262,0.00016119731299113482,-0.009215089492499828;0.00004786672434420325,0.055897366255521774,0.6337993741035461,0.11136087030172348;0.007291752845048904,0.10222940146923065,-0.00956657063215971,-0.058295849710702896;-0.21252261102199554,0.016838710755109787,-0.05798492953181267,0.6271317005157471
;-39.48823165893555;-0.010101264342665672,-0.000697015319019556,0.0001611661573406309,-0.009224917739629745;0.00004733880632556975,0.055787935853004456,0.6334719657897949,0.1118324026465416;0.007265271153301001,0.10219959169626236,-0.009573650546371937,-0.058119997382164;-0.21248774230480194,0.01687469892203808,-0.05780643969774246,0.6274358034133911
;-39.53845977783203;-0.010012050159275532,-0.0006906342459842563,0.0001611350307939574,-0.009234754368662834;0.00004681626523961313,0.055678535252809525,0.6331435441970825,0.11230594664812088;0.0072388616390526295,0.10216965526342392,-0.009580734185874462,-0.05794348195195198;-0.21245311200618744,0.01691054366528988,-0.05762726441025734,0.627740204334259
;-39.58871078491211;-0.009923535399138927,-0.0006843056762591004,0.0001611038896953687,-0.00924459658563137;0.00004629904651665129,0.05556914955377579,0.6328137516975403,0.11278154700994492;0.007212525699287653,0.10213982313871384,-0.009587825275957584,-0.057766322046518326;-0.21241849660873413,0.016946250572800636,-0.05744742974638939,0.628045380115509
;-39.63898849487305;-0.009835715405642986,-0.0006780292023904622,0.00016107276314869523,-0.009254448115825653;0.00004578710286295973,0.055459778755903244,0.6324828267097473,0.11325933784246445;0.007186263334006071,0.10210991650819778,-0.009594920091331005,-0.057588495314121246;-0.21238362789154053,0.016981810331344604,-0.05726691335439682,0.6283515095710754
;-39.68928909301758;-0.00974858645349741,-0.0006718047079630196,0.00016104163660202175,-0.009264308027923107;0.00004528039426077157,0.0553504154086113,0.6321507096290588,0.11373922973871231;0.007160071283578873,0.10207992792129517,-0.009602023288607597,-0.05741002410650253;-0.21234913170337677,0.017017221078276634,-0.057085730135440826,0.6286580562591553
;-39.7396125793457;-0.009662142023444176,-0.0006656314944848418,0.0001610105246072635,-0.009274175390601158;0.00004477887341636233,0.05524109676480293,0.6318174600601196,0.11422112584114075;0.0071339537389576435,0.1020500585436821,-0.009609130211174488,-0.05723090469837189;-0.21231405436992645,0.017052486538887024,-0.05690388381481171,0.6289659738540649
;-39.78996276855469;-0.009576380252838135,-0.000659509445540607,0.00016097941261250526,-0.009284050203859806;0.0000442824893980287,0.05513178929686546,0.6314828991889954,0.11470527201890945;0.007107907440513372,0.10202024132013321,-0.009616243652999401,-0.057051148265600204;-0.2122790664434433,0.017087599262595177,-0.056721385568380356,0.6292745471000671
;-39.84033966064453;-0.009491296485066414,-0.0006534379790537059,0.00016094832972157747,-0.009293933399021626;0.00004379119127406739,0.05502249300479889,0.6311472058296204,0.11519159376621246;0.007081934716552496,0.10199028998613358,-0.009623362682759762,-0.05687074363231659;-0.21224433183670044,0.017122557386755943,-0.05653822049498558,0.6295837163925171
;-39.89073944091797;-0.009406883269548416,-0.0006474171532317996,0.00016091723227873445,-0.009303824976086617;0.000043304942664690316,0.05491320416331291,0.6308103203773499,0.11568006873130798;0.007056029979139566,0.1019604280591011,-0.00963048916310072,-0.05668972060084343;-0.21220917999744415,0.017157359048724174,-0.05635441839694977,0.6298942565917969
;-39.941162109375;-0.009323139674961567,-0.0006414460367523134,0.00016088614938780665,-0.009313724935054779;0.000042823670810321346,0.05480395257472992,0.6304723620414734,0.11617068201303482;0.007030200213193893,0.10193045437335968,-0.009637617506086826,-0.05650807172060013;-0.2121742069721222,0.01719200238585472,-0.05616997182369232,0.6302052140235901
;-39.991607666015625;-0.009240060113370419,-0.0006355248624458909,0.0001608550810487941,-0.00932363048195839;0.00004234737571096048,0.05469471588730812,0.6301329731941223,0.11666347831487656;0.007004440762102604,0.10190054029226303,-0.00964475516229868,-0.056325796991586685;-0.21213921904563904,0.017226481810212135,-0.05598488450050354,0.630516767501831
;-40.042083740234375;-0.009157638065516949,-0.0006296528154052794,0.00016082402726169676,-0.009333545342087746;0.00004187598096905276,0.054585497826337814,0.6297926902770996,0.11715839803218842;0.006978755351155996,0.101870596408844,-0.009651897475123405,-0.056142911314964294;-0.2121041864156723,0.017260801047086716,-0.05579916760325432,0.6308296322822571
;-40.09258270263672;-0.009075872600078583,-0.0006238298374228179,0.00016079297347459942,-0.009343468584120274;0.0000414094356528949,0.054476298391819,0.6294509172439575,0.11765561997890472;0.006953138392418623,0.10184064507484436,-0.009659046307206154,-0.05595942214131355;-0.21206915378570557,0.017294950783252716,-0.05561282858252525,0.6311429738998413
;-40.143104553222656;-0.008994757197797298,-0.0006180553464218974,0.00016076191968750209,-0.009353399276733398;0.00004094770338269882,0.05436711013317108,0.629108190536499,0.11815502494573593;0.006927595939487219,0.10181062668561935,-0.00966620072722435,-0.05577532574534416;-0.21203358471393585,0.017328932881355286,-0.05542586371302605,0.6314578652381897
;-40.19365692138672;-0.008914287202060223,-0.000612329225987196,0.00016073088045231998,-0.009363336488604546;0.00004049073686474003,0.05425794795155525,0.6287640333175659,0.11865663528442383;0.006902122870087624,0.10178068280220032,-0.009673360735177994,-0.05559061840176582;-0.21199838817119598,0.017362745478749275,-0.0552382729947567,0.6317729949951172
;-40.244232177734375;-0.008834462612867355,-0.0006066510686650872,0.0001606998557690531,-0.009373284876346588;0.000040038503357209265,0.05414880812168121,0.6284188628196716,0.1191604733467102;0.006876716855913401,0.10175071656703949,-0.00968052726238966,-0.05540533363819122;-0.21196310222148895,0.01739637926220894,-0.0550500862300396,0.6320893168449402
;-40.294830322265625;-0.008755272254347801,-0.0006010201759636402,0.00016066883108578622,-0.009383238852024078;0.00003959093373850919,0.05403968691825867,0.6280723214149475,0.11966657638549805;0.006851385347545147,0.10172077268362045,-0.00968769658356905,-0.05521944910287857;-0.21192772686481476,0.017429841682314873,-0.05486128106713295,0.6324064135551453
;-40.345455169677734;-0.00867671798914671,-0.0005954367807134986,0.00016063782095443457,-0.009393202140927315;0.00003914801709470339,0.05393059179186821,0.6277245283126831,0.12017491459846497;0.006826125551015139,0.10169078409671783,-0.00969487614929676,-0.05503299832344055;-0.21189242601394653,0.01746312342584133,-0.054671891033649445,0.6327241659164429
;-40.3961067199707;-0.008598791435360909,-0.0005899000097997487,0.00016060682537499815,-0.009403174743056297;0.000038709684304194525,0.05382150039076805,0.627375602722168,0.12068555504083633;0.00680093327537179,0.10166078805923462,-0.009702058508992195,-0.054845962673425674;-0.211856871843338,0.017496222630143166,-0.05448190122842789,0.6330432891845703
;-40.446781158447266;-0.008521489799022675,-0.0005844099796377122,0.00016057582979556173,-0.009413152001798153;0.00003827589171123691,0.05371243506669998,0.6270254254341125,0.12119835615158081;0.006775811314582825,0.10163083672523499,-0.009709246456623077,-0.05465836450457573;-0.21182149648666382,0.017529139295220375,-0.05429132655262947,0.6333627700805664
;-40.49748229980469;-0.008444810286164284,-0.000578966224566102,0.00016054481966421008,-0.00942313950508833;0.00003784662112593651,0.053603395819664,0.6266741752624512,0.12171347439289093;0.006750761065632105,0.10160084813833237,-0.009716442786157131,-0.05447020381689072;-0.21178628504276276,0.01756187155842781,-0.05410017445683479,0.6336830258369446
;-40.54821014404297;-0.008368746377527714,-0.0005735681625083089,0.0001605138386366889,-0.009433135390281677;0.0000374218107026536,0.053494375199079514,0.6263216733932495,0.12223100662231445;0.006725781597197056,0.10157077014446259,-0.009723644703626633,-0.054281480610370636;-0.21175029873847961,0.017594415694475174,-0.053908441215753555,0.634005069732666
;-40.598960876464844;-0.008293296210467815,-0.0005682157352566719,0.0001604828576091677,-0.009443138726055622;0.00003700142042362131,0.05338536947965622,0.625967800617218,0.12275073677301407;0.006700871512293816,0.10154074430465698,-0.009730851277709007,-0.054092198610305786;-0.21171490848064423,0.01762676239013672,-0.053716130554676056,0.6343271136283875
;-40.649742126464844;-0.008218450471758842,-0.000562908360734582,0.00016045190568547696,-0.00945314858108759;0.000036585402995115146,0.05327640101313591,0.6256129145622253,0.12327280640602112;0.00667602987959981,0.10151078552007675,-0.00973806343972683,-0.05390239506959915;-0.2116793990135193,0.01765892095863819,-0.05352327972650528,0.6346504092216492
;-40.70054626464844;-0.008144211955368519,-0.0005576458643190563,0.000160420939209871,-0.009463168680667877;0.00003617372567532584,0.0531674399971962,0.6252567768096924,0.12379725277423859;0.0066512576304376125,0.10148074477910995,-0.009745282121002674,-0.05371205136179924;-0.21164360642433167,0.017690880224108696,-0.05332987383008003,0.6349749565124512
;-40.75137710571289;-0.008070572279393673,-0.0005524280713871121,0.00016038998728618026,-0.009473194368183613;0.00003576634844648652,0.05305849760770798,0.6248992681503296,0.1243240013718605;0.006626555696129799,0.10145068913698196,-0.009752507321536541,-0.05352116748690605;-0.21160785853862762,0.017722638323903084,-0.05313590541481972,0.6353000998497009
;-40.8022346496582;-0.007997528649866581,-0.0005472543998621404,0.00016035904991440475,-0.009483232162892818;0.00003536322765285149,0.052949585020542145,0.6245406866073608,0.12485302984714508;0.0066019222140312195,0.10142061859369278,-0.00975973904132843,-0.05332975834608078;-0.2115720957517624,0.017754200845956802,-0.052941396832466125,0.6356261968612671
;-40.853118896484375;-0.00792507641017437,-0.0005421245004981756,0.00016032811254262924,-0.009493276476860046;0.00003496431600069627,0.052840687334537506,0.6241807341575623,0.12538449466228485;0.006577356718480587,0.10139063745737076,-0.009766974486410618,-0.05313784256577492;-0.21153633296489716,0.017785552889108658,-0.05274636298418045,0.6359531879425049
;-40.904029846191406;-0.007853211835026741,-0.0005370382568798959,0.00016029717517085373,-0.009503329172730446;0.0000345695843861904,0.05273181200027466,0.6238195896148682,0.12591838836669922;0.006552861072123051,0.10136055201292038,-0.009774219244718552,-0.052945416420698166;-0.21150043606758118,0.017816701903939247,-0.052550800144672394,0.6362811923027039
;-40.95496368408203;-0.007781927473843098,-0.0005319950287230313,0.00016026625235099345,-0.009513389319181442;0.00003417897460167296,0.0526229552924633,0.6234573125839233,0.12645462155342102;0.006528432946652174,0.10133054852485657,-0.009781467728316784,-0.052752479910850525;-0.21146449446678162,0.017847638577222824,-0.052354708313941956,0.6366101503372192
;-41.00592803955078;-0.007711224257946014,-0.0005269948160275817,0.00016023532953113317,-0.009523458778858185;0.00003379246481927112,0.052514124661684036,0.623093843460083,0.12699319422245026;0.006504076533019543,0.10130048543214798,-0.009788722731173038,-0.05255903676152229;-0.21142877638339996,0.017878370359539986,-0.052158091217279434,0.6369398236274719
;-41.056915283203125;-0.007641097996383905,-0.0005220372695475817,0.00016020443581510335,-0.00953353475779295;0.00003341002593515441,0.05240531265735626,0.6227290034294128,0.12753424048423767;0.00647978438064456,0.1012703999876976,-0.009795984253287315,-0.052365127950906754;-0.2113928198814392,0.017908882349729538,-0.05196098983287811,0.6372706890106201
;-41.10792922973633;-0.007571540307253599,-0.0005171219236217439,0.0001601735275471583,-0.009543619118630886;0.000033031596103683114,0.052296530455350876,0.6223629117012024,0.1280776858329773;0.006455564871430397,0.10124029964208603,-0.009803252294659615,-0.05217072367668152;-0.21135687828063965,0.01793917641043663,-0.051763374358415604,0.6376022100448608
;-41.15896987915039;-0.007502551656216383,-0.0005122484872117639,0.0001601426483830437,-0.009553713724017143;0.00003265714258304797,0.052187759429216385,0.621995747089386,0.12862345576286316;0.006431411020457745,0.10121016204357147,-0.009810524992644787,-0.051975853741168976;-0.2113206386566162,0.017969254404306412,-0.05156527832150459,0.6379350423812866
;-41.21004104614258;-0.00743412459269166,-0.000507416611071676,0.00016011175466701388,-0.009563813917338848;0.0000322866253554821,0.05207902193069458,0.6216272115707397,0.12917177379131317;0.006407326087355614,0.10118009895086288,-0.009817803278565407,-0.05178051441907883;-0.21128472685813904,0.017999110743403435,-0.051366690546274185,0.6382685899734497
;-41.26113510131836;-0.007366259582340717,-0.0005026262952014804,0.00016008089005481452,-0.009573924355208874;0.000031920018955133855,0.05197029933333397,0.621257483959198,0.12972255051136017;0.006383306346833706,0.1011500209569931,-0.009825090877711773,-0.051584720611572266;-0.2112482637166977,0.0180287417024374,-0.05116762965917587,0.6386035084724426
;-41.312255859375;-0.007298948243260384,-0.0004978767829015851,0.00016005003999453038,-0.009584044106304646;0.00003155726517434232,0.051861606538295746,0.6208865642547607,0.1302758753299713;0.006359355989843607,0.10111989825963974,-0.009832381270825863,-0.0513884611427784;-0.21121244132518768,0.01805814355611801,-0.05096808820962906,0.6389387249946594
;-41.3634033203125;-0.007232185918837786,-0.0004931678995490074,0.00016001918993424624,-0.00959416851401329;0.00003119834582321346,0.051752928644418716,0.6205142736434937,0.13083146512508392;0.006335475016385317,0.10108978301286697,-0.009839680977165699,-0.051191769540309906;-0.21117614209651947,0.018087321892380714,-0.05076809227466583,0.6392754316329956
;-41.414581298828125;-0.007165974471718073,-0.0004884995869360864,0.0001599883398739621,-0.009604303166270256;0.0000308432245219592,0.05164428800344467,0.620140790939331,0.13138964772224426;0.006311660632491112,0.10105960816144943,-0.009846982546150684,-0.0509946271777153;-0.2111399620771408,0.018116263672709465,-0.0505676306784153,0.6396127343177795
;-41.465782165527344;-0.0071003069169819355,-0.0004838713794015348,0.0001599575043655932,-0.009614448063075542;0.000030491853976855054,0.05153566971421242,0.619766116142273,0.13195034861564636;0.00628791144117713,0.10102946311235428,-0.00985429435968399,-0.050797078758478165;-0.21110376715660095,0.018144970759749413,-0.05036674067378044,0.6399511694908142
;-41.51701354980469;-0.007035177666693926,-0.0004792828403878957,0.00015992666885722429,-0.009624598547816277;0.000030144199627102353,0.051427073776721954,0.619390070438385,0.13251347839832306;0.006264232564717531,0.10099934786558151,-0.009861609898507595,-0.050599098205566406;-0.2110673040151596,0.018173445016145706,-0.05016540363430977,0.6402906179428101
;-41.568267822265625;-0.006970584392547607,-0.0004747338534798473,0.0001598958479007706,-0.009634759277105331;0.000029800221454934217,0.051318492740392685,0.6190128922462463,0.13307920098304749;0.0062406170181930065,0.10096924751996994,-0.009868933819234371,-0.05040070787072182;-0.21103090047836304,0.0182016771286726,-0.049963634461164474,0.6406311988830566
;-41.61955261230469;-0.006906524300575256,-0.00047022401122376323,0.00015986505604814738,-0.009644927456974983;0.000029459892175509594,0.0512099526822567,0.6186343431472778,0.13364744186401367;0.006217072252184153,0.10093905031681061,-0.009876261465251446,-0.0502019077539444;-0.21099478006362915,0.018229665234684944,-0.049761440604925156,0.6409721970558167
;-41.67086410522461;-0.006842989008873701,-0.0004657529352698475,0.0001598342350916937,-0.009655102156102657;0.000029123171771061607,0.051101427525281906,0.618254542350769,0.13421820104122162;0.00619359128177166,0.10090891271829605,-0.009883597493171692,-0.050002723932266235;-0.2109580934047699,0.01825741119682789,-0.049558840692043304,0.6413148045539856
;-41.72220230102539;-0.00677998224273324,-0.00046132056741043925,0.0001598034577909857,-0.009665288031101227;0.00002879002204281278,0.05099291726946831,0.6178736686706543,0.13479159772396088;0.0061701759696006775,0.1008787453174591,-0.009890937246382236,-0.04980313777923584;-0.21092185378074646,0.018284909427165985,-0.049355823546648026,0.6416580677032471
;-41.7735710144043;-0.00671749422326684,-0.00045692644198425114,0.00015977265138644725,-0.009675482288002968;0.00002846041570592206,0.0508844368159771,0.6174914836883545,0.13536740839481354;0.006146830040961504,0.1008484959602356,-0.009898285381495953,-0.049603186547756195;-0.21088504791259766,0.018312159925699234,-0.049152422696352005,0.6420025825500488
;-41.8249626159668;-0.006655523553490639,-0.0004525703261606395,0.00015974187408573925,-0.00968568492680788;0.000028134314561611973,0.05077597498893738,0.6171079277992249,0.13594599068164825;0.006123548373579979,0.10081834346055984,-0.009905639104545116,-0.049402862787246704;-0.21084868907928467,0.01833915524184704,-0.04894862696528435,0.6423478126525879
;-41.87638473510742;-0.006594066973775625,-0.00044825192890129983,0.0001597111113369465,-0.009695894084870815;0.000027811691325041465,0.05066754296422005,0.6167231202125549,0.13652700185775757;0.006100333761423826,0.10078819841146469,-0.009912999346852303,-0.049202173948287964;-0.2108120322227478,0.018365900963544846,-0.04874445125460625,0.6426941752433777
;-41.927833557128906;-0.006533117964863777,-0.00044397087185643613,0.0001596803340362385,-0.009706111624836922;0.000027492496883496642,0.0505591444671154,0.6163371801376343,0.13711068034172058;0.006077184807509184,0.10075792670249939,-0.009920365177094936,-0.04900113120675087;-0.21077510714530945,0.01839238777756691,-0.048539899289608,0.6430418491363525
;-41.979312896728516;-0.006472676992416382,-0.0004397269804030657,0.00015964957128744572,-0.009716340340673923;0.000027176711228094064,0.05045075714588165,0.6159498691558838,0.13769695162773132;0.006054100580513477,0.10072779655456543,-0.009927737526595592,-0.04879974573850632;-0.21073879301548004,0.018418611958622932,-0.048334989696741104,0.6433898210525513
;-42.030818939208984;-0.006412737537175417,-0.00043551993439905345,0.0001596188376424834,-0.009726576507091522;0.000026864290703088045,0.05034240335226059,0.615561306476593,0.13828594982624054;0.006031083408743143,0.10069753974676132,-0.009935115464031696,-0.048598021268844604;-0.210702046751976,0.018444577232003212,-0.048129718750715256,0.6437392830848694
;-42.08235168457031;-0.006353295408189297,-0.00043134941370226443,0.00015958807489369065,-0.009736820124089718;0.000026555204385658726,0.05023406445980072,0.6151714324951172,0.1388774961233139;0.006008130498230457,0.100667305290699,-0.009942502714693546,-0.048395972698926926;-0.21066546440124512,0.0184702817350626,-0.04792410880327225,0.6440894603729248
;-42.1339111328125;-0.0062943496741354465,-0.00042721512727439404,0.0001595573703525588,-0.009747073985636234;0.000026249424990965053,0.050125762820243835,0.6147804260253906,0.13947176933288574;0.00598524184897542,0.10063710808753967,-0.00994989275932312,-0.048193588852882385;-0.2106284648180008,0.0184957142919302,-0.04771814122796059,0.6444413065910339
;-42.18550109863281;-0.006235894281417131,-0.00042311690049245954,0.00015952662215568125,-0.009757335297763348;0.00002594691795820836,0.05001747980713844,0.6143880486488342,0.14006860554218292;0.0059624225832521915,0.10060685873031616,-0.009957291185855865,-0.047990910708904266;-0.21059179306030273,0.018520882353186607,-0.04751186445355415,0.6447933912277222
;-42.23712158203125;-0.006177925039082766,-0.0004190542676951736,0.00015949590306263417,-0.009767604060471058;0.000025647643269621767,0.04990921542048454,0.6139944195747375,0.14066822826862335;0.005939664784818888,0.10057658702135086,-0.009964696131646633,-0.04778793826699257;-0.21055492758750916,0.01854577474296093,-0.04730527102947235,0.645146906375885
;-42.28876495361328;-0.006120441481471062,-0.00041502711246721447,0.00015946519852150232,-0.009777884930372238;0.00002535157727834303,0.04980098083615303,0.613599419593811,0.14127051830291748;0.00591697171330452,0.10054630786180496,-0.009972107596695423,-0.0475846566259861;-0.2105179727077484,0.018570391461253166,-0.04709835350513458,0.6455012559890747
;-42.34043884277344;-0.006063437554985285,-0.00041103505645878613,0.00015943449398037046,-0.009788170456886292;0.000025058689061552286,0.049692779779434204,0.6132030487060547,0.14187541604042053;0.005894344300031662,0.10051608085632324,-0.009979523718357086,-0.04738109931349754;-0.2104809582233429,0.018594734370708466,-0.04689113795757294,0.6458567976951599
;-42.39214324951172;-0.00600691232830286,-0.0004070778959430754,0.00015940381854306906,-0.009798466227948666;0.00002476894951541908,0.04958459362387657,0.6128056645393372,0.14248308539390564;0.005871783476322889,0.10048575699329376,-0.009986946359276772,-0.047177281230688095;-0.21044400334358215,0.01861879974603653,-0.04668364301323891,0.6462131142616272
;-42.44387435913086;-0.005950858350843191,-0.0004031553689856082,0.00015937312855385244,-0.009808769449591637;0.000024482316803187132,0.04947643354535103,0.6124067902565002,0.143093541264534;0.005849284585565329,0.10045555233955383,-0.009994377382099628,-0.04697318375110626;-0.21040701866149902,0.018642578274011612,-0.046475850045681,0.6465707421302795
;-42.49563217163086;-0.005895276088267565,-0.0003992672427557409,0.00015934246766846627,-0.009819082915782928;0.000024198767277994193,0.04936831817030907,0.6120068430900574,0.14370673894882202;0.005826850887387991,0.10042519122362137,-0.010001813992857933,-0.046768832951784134;-0.21036987006664276,0.01866607926785946,-0.0462677888572216,0.6469293236732483
;-42.547420501708984;-0.0058401585556566715,-0.0003954129933845252,0.00015931179223116487,-0.009829403832554817;0.000023918266379041597,0.0492602176964283,0.6116053462028503,0.14432266354560852;0.005804481450468302,0.10039490461349487,-0.01000925712287426,-0.04656423255801201;-0.21033279597759247,0.018689291551709175,-0.04605945572257042,0.6472888588905334
;-42.599239349365234;-0.005785504821687937,-0.0003915926208719611,0.0001592811313457787,-0.009839734062552452;0.00002364078682148829,0.049152154475450516,0.6112027764320374,0.1449413001537323;0.005782176740467548,0.10036467015743256,-0.010016705840826035,-0.046359408646821976;-0.21029560267925262,0.01871221512556076,-0.045850880444049835,0.6476496458053589
;-42.65108871459961;-0.005731312092393637,-0.00038780580507591367,0.000159250499564223,-0.009850072674453259;0.000023366299501503818,0.04904409497976303,0.6107989549636841,0.14556282758712769;0.005759933963418007,0.1003343015909195,-0.010024162009358406,-0.04615435004234314;-0.21025854349136353,0.018734846264123917,-0.045642051845788956,0.6480112671852112
;-42.70296096801758;-0.0056775761768221855,-0.0003840523713734001,0.00015921986778266728,-0.009860421530902386;0.000023094777134247124,0.04893606901168823,0.6103937029838562,0.14618711173534393;0.005737755913287401,0.1003040224313736,-0.010031625628471375,-0.04594907909631729;-0.21022151410579681,0.018757186830043793,-0.04543299227952957,0.6483739018440247
;-42.75486373901367;-0.0056242914870381355,-0.0003803317085839808,0.00015918923600111157,-0.009870776906609535;0.000022826185158919543,0.048828091472387314,0.6099870800971985,0.14681413769721985;0.005715642124414444,0.10027361661195755,-0.010039092972874641,-0.04574359208345413;-0.2101842761039734,0.018779229372739792,-0.045223698019981384,0.6487374901771545
;-42.80679702758789;-0.0055714561603963375,-0.0003766438749153167,0.00015915860421955585,-0.009881142526865005;0.00002256049083371181,0.04872013255953789,0.6095792651176453,0.14744402468204498;0.005693592131137848,0.10024329274892807,-0.010046567767858505,-0.04553791508078575;-0.21014703810214996,0.018800979480147362,-0.04501419514417648,0.6491022109985352
;-42.858760833740234;-0.005519067402929068,-0.0003729885502252728,0.00015912798698991537,-0.009891515597701073;0.000022297666873782873,0.04861219972372055,0.6091700792312622,0.14807677268981934;0.005671604070812464,0.10021299868822098,-0.010054049082100391,-0.04533204808831215;-0.210109680891037,0.01882242225110531,-0.04480448365211487,0.649468183517456
;-42.9107551574707;-0.005467121955007315,-0.00036936544347554445,0.00015909739886410534,-0.00990189891308546;0.000022037693270249292,0.04850428178906441,0.6087596416473389,0.1487123668193817;0.005649680737406015,0.10018259286880493,-0.0100615369156003,-0.045125994831323624;-0.21007226407527924,0.01884356699883938,-0.04459456726908684,0.6498351097106934
;-42.9627799987793;-0.005415617022663355,-0.0003657744382508099,0.00015906678163446486,-0.009912289679050446;0.000021780539100291207,0.04839640483260155,0.6083478331565857,0.1493508368730545;0.005627819336950779,0.10015226900577545,-0.01006903313100338,-0.04491977393627167;-0.21003510057926178,0.018864408135414124,-0.044384464621543884,0.6502028107643127
;-43.014827728271484;-0.005364546086639166,-0.0003622150397859514,0.00015903619350865483,-0.009922689758241177;0.000021526167984120548,0.04828854277729988,0.607934832572937,0.1499921977519989;0.0056060184724628925,0.10012190788984299,-0.010076535865664482,-0.04471338912844658;-0.20999740064144135,0.018884936347603798,-0.044174179434776306,0.6505721211433411
;-43.0669059753418;-0.00531390868127346,-0.0003586870734579861,0.0001590056053828448,-0.00993309821933508;0.000021274554455885664,0.04818073660135269,0.6075205206871033,0.15063640475273132;0.005584284663200378,0.10009146481752396,-0.010084044188261032,-0.04450686275959015;-0.2099602371454239,0.018905159085989,-0.043963734060525894,0.6509420275688171
;-43.119014739990234;-0.005263700615614653,-0.00035519027733244,0.00015897504636086524,-0.009943516924977303;0.000021025673049734905,0.0480729378759861,0.6071047782897949,0.15128348767757416;0.005562611855566502,0.10006116330623627,-0.010091557167470455,-0.04430019482970238;-0.2099226713180542,0.018925070762634277,-0.04375312849879265,0.6513131856918335
;-43.1711540222168;-0.005213919561356306,-0.00035172459320165217,0.00015894447278697044,-0.009953941218554974;0.00002077950739476364,0.04796517267823219,0.6066877841949463,0.1519334763288498;0.005541002843528986,0.10003069788217545,-0.010099080391228199,-0.04409339278936386;-0.20988528430461884,0.018944667652249336,-0.043542370200157166,0.6516852974891663
;-43.223323822021484;-0.0051645622588694096,-0.0003482895845081657,0.00015891389921307564,-0.00996437668800354;0.000020536012016236782,0.04785742983222008,0.606269359588623,0.1525864601135254;0.00551945436745882,0.10000033676624298,-0.010106608271598816,-0.04388647899031639;-0.2098478525876999,0.018963947892189026,-0.04333148151636124,0.6520582437515259
;-43.2755241394043;-0.0051156263798475266,-0.00034488504752516747,0.0001588833547430113,-0.009974822402000427;0.00002029516690527089,0.04774971678853035,0.6058497428894043,0.1532423496246338;0.005497969686985016,0.09996988624334335,-0.010114142671227455,-0.04367944598197937;-0.20981019735336304,0.018982911482453346,-0.043120454996824265,0.6524326801300049
;-43.327754974365234;-0.005067106802016497,-0.0003415108076296747,0.0001588528393767774,-0.009985275566577911;0.000020056948415003717,0.04764203727245331,0.6054289937019348,0.15390121936798096;0.005476546473801136,0.09993946552276611,-0.010121683590114117,-0.04347231984138489;-0.2097724974155426,0.01900155283510685,-0.04290931299328804,0.6528083682060242
;-43.3800163269043;-0.005018999800086021,-0.0003381664864718914,0.00015882229490671307,-0.009995738044381142;0.000019821323803626,0.04753437638282776,0.6050066947937012,0.1545630842447281;0.0054551842622458935,0.09990900009870529,-0.01012923289090395,-0.04326509311795235;-0.20973463356494904,0.019019871950149536,-0.042698055505752563,0.6531850099563599
;-43.432308197021484;-0.004971303977072239,-0.00033485193853266537,0.00015879176498856395,-0.010006207972764969;0.0000195882712432649,0.04742675647139549,0.6045830845832825,0.1552279144525528;0.005433882120996714,0.09987860172986984,-0.010136788710951805,-0.04305779188871384;-0.20969751477241516,0.019037863239645958,-0.042486704885959625,0.6535620093345642
;-43.4846305847168;-0.004924016539007425,-0.0003315669600851834,0.00015876124962233007,-0.010016687214374542;0.000019357763449079357,0.04731915891170502,0.604158341884613,0.15589575469493866;0.00541264470666647,0.09984815120697021,-0.010144350118935108,-0.042850419878959656;-0.20965927839279175,0.019055532291531563,-0.042275264859199524,0.6539414525032043
;-43.536983489990234;-0.00487713236361742,-0.0003283111727796495,0.00015873076335992664,-0.010027177631855011;0.00001912977677420713,0.04721158742904663,0.6037321090698242,0.15656663477420807;0.005391465965658426,0.09981762617826462,-0.010151918977499008,-0.0426429845392704;-0.2096218466758728,0.019072867929935455,-0.042063742876052856,0.6543207764625549
;-43.5893669128418;-0.004830650519579649,-0.0003250844602007419,0.00015870024799369276,-0.010037675499916077;0.00001890428211481776,0.047104060649871826,0.6033045649528503,0.15724052488803864;0.005370350554585457,0.09978721290826797,-0.010159495286643505,-0.042435500770807266;-0.2095840722322464,0.019089872017502785,-0.04185215383768082,0.654701828956604
