voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-34.11662673950195;-0.025255274027585983,-0.0017014866461977363,0.0001604522403795272,-0.008192106150090694;0.00014163805462885648,0.07004652917385101,0.6629435420036316,0.07071203738451004;0.010638037696480751,0.10239424556493759,-0.008830615319311619,-0.07180250436067581;-0.21252763271331787,0.012434883043169975,-0.07168987393379211,0.6011617183685303
;-34.164756774902344;-0.025067364796996117,-0.0016882088966667652,0.00016042357310652733,-0.008201180957257748;0.00014027609722688794,0.06993219256401062,0.6627346873283386,0.0710066482424736;0.01060248352587223,0.10236560553312302,-0.00883716344833374,-0.07170812785625458;-0.21249514818191528,0.01247443724423647,-0.07159435003995895,0.6014195680618286
;-34.21290588378906;-0.024880478158593178,-0.0016750105423852801,0.0001603949349373579,-0.008210261352360249;0.0001389251119690016,0.06981784105300903,0.6625247597694397,0.07130258530378342;0.010567018762230873,0.10233692079782486,-0.008843716233968735,-0.07161306589841843;-0.2124624252319336,0.012514038942754269,-0.07149813324213028,0.6016775369644165
;-34.26107406616211;-0.024694623425602913,-0.0016618916997686028,0.00016036629676818848,-0.008219349198043346;0.00013758506975136697,0.06970348954200745,0.66231369972229,0.0715998113155365;0.010531643405556679,0.10230827331542969,-0.008850275538861752,-0.07151731848716736;-0.21242953836917877,0.012553684413433075,-0.0714012160897255,0.6019355058670044
;-34.30926513671875;-0.02450980432331562,-0.0016488521359860897,0.00016033765859901905,-0.00822844635695219;0.00013625588326249272,0.06958912312984467,0.6621016263961792,0.07189837098121643;0.01049636397510767,0.10227962583303452,-0.008856837637722492,-0.07142090052366257;-0.2123965173959732,0.012593374587595463,-0.07130361348390579,0.6021937131881714
;-34.35747528076172;-0.02432599849998951,-0.0016358905704692006,0.00016030903498176485,-0.008237548172473907;0.0001349374942947179,0.06947475671768188,0.6618884801864624,0.07219813764095306;0.010461167432367802,0.10225094854831696,-0.00886340532451868,-0.07132377475500107;-0.212363138794899,0.012633105739951134,-0.07120530307292938,0.6024520993232727
;-34.40570831298828;-0.024143222719430923,-0.0016230081673711538,0.00016028039681259543,-0.008246658369898796;0.00013362985919229686,0.0693604052066803,0.6616742610931396,0.07249929010868073;0.010426065884530544,0.1022222489118576,-0.008869976736605167,-0.07122595608234406;-0.21232978999614716,0.012672876939177513,-0.07110628485679626,0.6027103662490845
;-34.45396041870117;-0.023961475118994713,-0.0016102045774459839,0.00016025177319534123,-0.008255776017904282;0.00013233294885139912,0.06924603134393692,0.6614588499069214,0.07280175387859344;0.01039105374366045,0.10219358652830124,-0.008876556530594826,-0.07112745940685272;-0.2122962325811386,0.0127126919105649,-0.07100657373666763,0.6029689311981201
;-34.502235412597656;-0.02378075011074543,-0.0015974793350324035,0.00016022314957808703,-0.008264901116490364;0.00013104664685670286,0.06913166493177414,0.661242663860321,0.073105588555336;0.010356131009757519,0.10216493159532547,-0.008883138187229633,-0.07102825492620468;-0.21226254105567932,0.01275254599750042,-0.0709061473608017,0.6032277345657349
;-34.55052947998047;-0.023601055145263672,-0.0015848329057916999,0.00016019452596083283,-0.008274033665657043;0.00012977099686395377,0.06901729106903076,0.6610252261161804,0.07341073453426361;0.010321295820176601,0.1021362766623497,-0.008889726363122463,-0.07092835754156113;-0.21222837269306183,0.012792438268661499,-0.07080502063035965,0.6034868955612183
;-34.59884262084961;-0.023422379046678543,-0.0015722642419859767,0.00016016590234357864,-0.00828317366540432;0.0001285058242501691,0.06890291720628738,0.6608068346977234,0.07371720671653748;0.010286550968885422,0.10210756212472916,-0.008896318264305592,-0.07082775980234146;-0.21219424903392792,0.012832367792725563,-0.0707031786441803,0.6037459373474121
;-34.647178649902344;-0.023244723677635193,-0.001559773343615234,0.00016013727872632444,-0.008292319253087044;0.00012725112901534885,0.068788543343544,0.6605875492095947,0.07402502000331879;0.010251897387206554,0.10207892954349518,-0.008902916684746742,-0.07072644680738449;-0.2121598720550537,0.012872336432337761,-0.07060061395168304,0.6040055751800537
;-34.695533752441406;-0.02306808903813362,-0.0015473610255867243,0.00016010866966098547,-0.00830147322267294;0.00012600691115949303,0.06867417693138123,0.6603670716285706,0.07433415949344635;0.010217330418527126,0.10205022245645523,-0.008909519761800766,-0.070624440908432;-0.2121254801750183,0.01291233953088522,-0.07049734145402908,0.604265034198761
;-34.7439079284668;-0.022892480716109276,-0.001535026472993195,0.0001600800605956465,-0.008310635574162006;0.00012477301061153412,0.06855981051921844,0.6601455211639404,0.07464469969272614;0.010182855650782585,0.10202149301767349,-0.008916129358112812,-0.07052171975374222;-0.21209082007408142,0.012952374294400215,-0.07039334625005722,0.6045248508453369
;-34.79230499267578;-0.02271789126098156,-0.0015227688709273934,0.0001600514369783923,-0.008319804444909096;0.00012354944192338735,0.06844543665647507,0.6599228978157043,0.07495658099651337;0.010148468427360058,0.10199282318353653,-0.008922738954424858,-0.07041829824447632;-0.2120557278394699,0.012992444448173046,-0.07028863579034805,0.6047850251197815
;-34.84072494506836;-0.022544316947460175,-0.0015105893835425377,0.00016002284246496856,-0.008328981697559357;0.00012233613233547658,0.06833106279373169,0.6596993207931519,0.07526982575654984;0.010114171542227268,0.10196416825056076,-0.0089293597266078,-0.07031415402889252;-0.21202048659324646,0.013032547198235989,-0.07018319517374039,0.6050456166267395
;-34.889163970947266;-0.022371767088770866,-0.0014984868466854095,0.00015999421884771436,-0.00833816546946764;0.00012113298726035282,0.06821668893098831,0.6594746708869934,0.0755845159292221;0.010079961270093918,0.10193534195423126,-0.00893598422408104,-0.07020927220582962;-0.2119855433702469,0.013072679750621319,-0.07007700204849243,0.6053057909011841
;-34.9376220703125;-0.02220023237168789,-0.0014864617260172963,0.00015996562433429062,-0.00834735669195652;0.00011994004307780415,0.06810229271650314,0.6592488288879395,0.07590049505233765;0.010045839473605156,0.10190661996603012,-0.008942611515522003,-0.0701037049293518;-0.21195001900196075,0.013112843967974186,-0.06997011601924896,0.6055664420127869
;-34.98610305786133;-0.022029709070920944,-0.0014745132066309452,0.00015993702982086688,-0.008356554433703423;0.00011875713244080544,0.06798791140317917,0.6590220332145691,0.07621793448925018;0.010011806152760983,0.10187791287899017,-0.008949244394898415,-0.0699974000453949;-0.21191440522670746,0.013153036125004292,-0.0698624774813652,0.6058275103569031
;-35.034603118896484;-0.021860197186470032,-0.001462641404941678,0.00015990843530744314,-0.008365761488676071;0.0001175842626253143,0.06787354499101639,0.6587943434715271,0.07653670758008957;0.009977860376238823,0.10184922814369202,-0.008955884724855423,-0.06989036500453949;-0.2118786722421646,0.013193254359066486,-0.06975410133600235,0.6060889959335327
;-35.083126068115234;-0.0216916985809803,-0.0014508459717035294,0.0001598798407940194,-0.008374974131584167;0.00011642133904388174,0.06775917112827301,0.6585653424263,0.07685696333646774;0.009944004006683826,0.10182052105665207,-0.008962525986135006,-0.06978260725736618;-0.21184271574020386,0.01323350053280592,-0.0696449875831604,0.6063504219055176
;-35.13166809082031;-0.02152421325445175,-0.001439127023331821,0.00015985124628059566,-0.008384195156395435;0.0001152683180407621,0.06764479726552963,0.6583353877067566,0.07717854529619217;0.009910236112773418,0.10179180651903152,-0.008969174697995186,-0.06967412680387497;-0.21180671453475952,0.013273771852254868,-0.06953514367341995,0.6066120862960815
;-35.180233001708984;-0.02135773003101349,-0.0014274840941652656,0.0001598226372152567,-0.008393422700464725;0.00011412518506404012,0.06753043085336685,0.6581044793128967,0.07750155031681061;0.00987655483186245,0.10176295042037964,-0.008975828066468239,-0.06956493854522705;-0.21177031099796295,0.013314067386090755,-0.0694245770573616,0.6068743467330933
;-35.228816986083984;-0.02119225636124611,-0.0014159171842038631,0.0001597940718056634,-0.008402658626437187;0.000112991823698394,0.06741604954004288,0.6578724384307861,0.07782603800296783;0.00984296016395092,0.10173427313566208,-0.008982487954199314,-0.06945500522851944;-0.21173402667045593,0.013354385271668434,-0.06931325048208237,0.607136607170105
;-35.27742004394531;-0.021027782931923866,-0.0014044255949556828,0.00015976547729223967,-0.008411901071667671;0.00011186814663233235,0.0673016682267189,0.65763920545578,0.0781518965959549;0.009809453971683979,0.10170552879571915,-0.008989150635898113,-0.06934433430433273;-0.21169759333133698,0.01339472271502018,-0.06920117884874344,0.6073989272117615
;-35.326045989990234;-0.020864315330982208,-0.001393009559251368,0.00015973688277881593,-0.008421150967478752;0.00011075420479755849,0.06718730926513672,0.6574049592018127,0.07847916334867477;0.009776037186384201,0.10167673975229263,-0.008995817974209785,-0.06923292577266693;-0.21166083216667175,0.013435081578791142,-0.06908836215734482,0.6076618432998657
;-35.37469482421875;-0.020701836794614792,-0.0013816686114296317,0.00015970831736922264,-0.008430407382547855;0.0001096498453989625,0.06707295030355453,0.6571696400642395,0.07880792021751404;0.009742707014083862,0.1016480103135109,-0.009002492763102055,-0.06912077963352203;-0.21162427961826324,0.01347546186298132,-0.06897479295730591,0.6079245805740356
;-35.423362731933594;-0.02054036594927311,-0.0013704027514904737,0.0001596797228557989,-0.008439673110842705;0.00010855506116058677,0.06695859134197235,0.6569333076477051,0.07913808524608612;0.009709460660815239,0.10161924362182617,-0.009009173139929771,-0.06900791078805923;-0.21158690750598907,0.013515856117010117,-0.0688604861497879,0.6081883907318115
;-35.472049713134766;-0.020379887893795967,-0.001359211397357285,0.00015965117199812084,-0.008448945358395576;0.00010746973566710949,0.06684423238039017,0.6566958427429199,0.07946975529193878;0.00967630185186863,0.10159046947956085,-0.009015856310725212,-0.06889429688453674;-0.21154944598674774,0.013556268066167831,-0.06874542683362961,0.608452320098877
;-35.52075958251953;-0.020220395177602768,-0.0013480941997841,0.00015962259203661233,-0.00845822412520647;0.00010639385436661541,0.06672988086938858,0.6564571857452393,0.07980280369520187;0.009643232449889183,0.10156170278787613,-0.0090225450694561,-0.06877993792295456;-0.21151232719421387,0.013596695847809315,-0.06862960755825043,0.6087161302566528
;-35.56949234008789;-0.020061900839209557,-0.0013370519736781716,0.00015959401207510382,-0.008467510342597961;0.00010532738087931648,0.0666155219078064,0.6562177538871765,0.08013740926980972;0.009610249660909176,0.1015329509973526,-0.009029240347445011,-0.06866483390331268;-0.21147488057613373,0.013637136667966843,-0.06851302832365036,0.6089804768562317
;-35.61824417114258;-0.019904399290680885,-0.0013260834384709597,0.00015956544666551054,-0.008476806804537773;0.00010427018423797563,0.0665011778473854,0.6559771299362183,0.0804734081029892;0.00957734975963831,0.10150415450334549,-0.009035940282046795,-0.06854899972677231;-0.2114369422197342,0.01367758959531784,-0.0683957114815712,0.6092455387115479
;-35.66701889038086;-0.019747868180274963,-0.0013151878956705332,0.00015953689580783248,-0.008486107923090458;0.00010322222806280479,0.06638683378696442,0.6557353138923645,0.08081092685461044;0.009544537402689457,0.10147536545991898,-0.009042643941938877,-0.06843241304159164;-0.21139919757843018,0.013718049973249435,-0.06827762722969055,0.6095104217529297
;-35.71581268310547;-0.019592326134443283,-0.0013043665094301105,0.0001595083303982392,-0.008495417423546314;0.0001021834832499735,0.06627246737480164,0.6554926037788391,0.08115001022815704;0.009511811658740044,0.10144660621881485,-0.009049354121088982,-0.06831507384777069;-0.21136131882667542,0.01375852432101965,-0.06815877556800842,0.6097759008407593
;-35.76462936401367;-0.019437769427895546,-0.0012936181155964732,0.0001594797649886459,-0.008504734374582767;0.00010115389159182087,0.06615813821554184,0.6552486419677734,0.08149045705795288;0.00947917252779007,0.10141780227422714,-0.00905606895685196,-0.06819698959589005;-0.21132324635982513,0.013799007050693035,-0.068039171397686,0.6100413203239441
;-35.8134651184082;-0.01928417943418026,-0.001282942364923656,0.00015945121413096786,-0.008514055982232094;0.00010013334394898266,0.06604378670454025,0.6550036668777466,0.08183244615793228;0.009446618147194386,0.10138899087905884,-0.009062787517905235,-0.06807815283536911;-0.21128498017787933,0.013839495368301868,-0.0679187998175621,0.610307514667511
;-35.86232376098633;-0.01913156732916832,-0.0012723394902423024,0.00015942264872137457,-0.008523388765752316;0.00009912184032145888,0.06592944264411926,0.6547576785087585,0.08217593282461166;0.00941415037959814,0.10136018693447113,-0.009069515392184258,-0.06795855611562729;-0.21124669909477234,0.013879991136491299,-0.06779765337705612,0.6105737686157227
;-35.91120147705078;-0.018979934975504875,-0.0012618093751370907,0.0001593940833117813,-0.008532727137207985;0.00009811930794967338,0.06581512093544006,0.6545106172561646,0.08252093940973282;0.009381766431033611,0.10133139789104462,-0.009076246991753578,-0.06783822178840637;-0.2112080156803131,0.013920487836003304,-0.06767576187849045,0.610840916633606
;-35.96010208129883;-0.018829265609383583,-0.0012513508554548025,0.00015936554700601846,-0.008542073890566826;0.00009712564497021958,0.06570079177618027,0.6542624235153198,0.08286746591329575;0.009349468164145947,0.10130256414413452,-0.009082979522645473,-0.06771711260080338;-0.2111692726612091,0.013960987329483032,-0.0675530806183815,0.6111081838607788
;-36.00902557373047;-0.01867956481873989,-0.0012409643968567252,0.0001593369961483404,-0.008551427163183689;0.00009614082955522463,0.06558647751808167,0.6540131568908691,0.08321548998355865;0.009317257441580296,0.10127375274896622,-0.00908972043544054,-0.06759525090456009;-0.21113049983978271,0.014001489616930485,-0.06742963194847107,0.6113756895065308
;-36.05796813964844;-0.01853082701563835,-0.0012306496500968933,0.00015930844529066235,-0.008560788817703724;0.00009516481077298522,0.06547217071056366,0.6537627577781677,0.0835651308298111;0.009285127744078636,0.10124493390321732,-0.00909646786749363,-0.06747262924909592;-0.21109157800674438,0.014041988179087639,-0.06730541586875916,0.6116437315940857
;-36.10693359375;-0.018383046612143517,-0.001220405800268054,0.00015927990898489952,-0.008570156991481781;0.00009419748676009476,0.06535787135362625,0.6535112857818604,0.08391622453927994;0.009253086522221565,0.10121608525514603,-0.009103218093514442,-0.06734926253557205;-0.21105226874351501,0.014082487672567368,-0.06718043237924576,0.611912190914154
;-36.15591812133789;-0.018236223608255386,-0.001210233080200851,0.00015925134357530624,-0.00857953354716301;0.00009323884296463802,0.06524354964494705,0.653258740901947,0.08426892757415771;0.009221128188073635,0.10118725150823593,-0.009109974838793278,-0.06722512096166611;-0.21101310849189758,0.0141229797154665,-0.06705466657876968,0.6121808290481567
;-36.204925537109375;-0.018090352416038513,-0.0012001311406493187,0.0001592228072695434,-0.00858891662210226;0.00009228877752320841,0.06512925773859024,0.653005063533783,0.08462313562631607;0.009189256466925144,0.10115844011306763,-0.009116735309362411,-0.06710021942853928;-0.21097373962402344,0.014163468964397907,-0.06692813336849213,0.612450122833252
;-36.25395584106445;-0.017945433035492897,-0.00119009951595217,0.0001591942855156958,-0.008598308078944683;0.0000913472831598483,0.06501498073339462,0.6527503728866577,0.08497896045446396;0.009157463908195496,0.10112953186035156,-0.009123504161834717,-0.06697457283735275;-0.210934117436409,0.014203953556716442,-0.06680083274841309,0.612719714641571
;-36.30300521850586;-0.017801467329263687,-0.0011801382061094046,0.00015916574920993298,-0.008607705123722553;0.00009041427983902395,0.06490069627761841,0.652494490146637,0.08533631265163422;0.009125758893787861,0.10110078752040863,-0.009130275808274746,-0.06684815138578415;-0.21089483797550201,0.014244427904486656,-0.06667274981737137,0.6129895448684692
;-36.35207748413086;-0.01765843853354454,-0.001170246279798448,0.00015913721290417016,-0.008617110550403595;0.00008948968752520159,0.0647864043712616,0.652237594127655,0.08569527417421341;0.00909413956105709,0.10107191652059555,-0.009137052111327648,-0.06672096252441406;-0.21085497736930847,0.014284892939031124,-0.06654388457536697,0.61326003074646
;-36.40116882324219;-0.017516357824206352,-0.0011604245519265532,0.00015910867659840733,-0.008626524358987808;0.00008857346983859316,0.06467211246490479,0.6519795656204224,0.08605581521987915;0.009062601253390312,0.10104300826787949,-0.009143835864961147,-0.06659301370382309;-0.2108147144317627,0.014325347729027271,-0.0664142444729805,0.613531231880188
;-36.450286865234375;-0.01737520843744278,-0.0011506715090945363,0.00015908015484455973,-0.008635944686830044;0.00008766553219174966,0.06455785036087036,0.6517205238342285,0.08641790598630905;0.009031147696077824,0.1010141596198082,-0.009150621481239796,-0.06646430492401123;-0.2107747197151184,0.0143657885491848,-0.06628382951021194,0.6138026714324951
;-36.49942398071289;-0.01723499409854412,-0.0011409875005483627,0.0001590516185387969,-0.008645372465252876;0.0000867658163770102,0.06444356590509415,0.6514602303504944,0.08678162097930908;0.008999777026474476,0.10098530352115631,-0.009157413616776466,-0.0663348138332367;-0.21073447167873383,0.014406214468181133,-0.06615262478590012,0.6140744686126709
;-36.548580169677734;-0.017095712944865227,-0.0011313722934573889,0.00015902308223303407,-0.00865480862557888;0.00008587435877416283,0.06432931125164032,0.6511989831924438,0.08714692294597626;0.008968490175902843,0.10095641016960144,-0.009164215065538883,-0.06620457023382187;-0.2106941044330597,0.014446624554693699,-0.0660206526517868,0.6143468022346497
;-36.59776306152344;-0.0169573575258255,-0.0011218251893296838,0.00015899456047918648,-0.008664251305162907;0.0000849909774842672,0.06421506404876709,0.6509364247322083,0.08751387149095535;0.00893728993833065,0.10092756152153015,-0.0091710165143013,-0.06607355177402496;-0.21065394580364227,0.014487016946077347,-0.06588789075613022,0.6146191954612732
;-36.64696502685547;-0.016819924116134644,-0.0011123459553346038,0.0001589660532772541,-0.00867370143532753;0.00008411567978328094,0.06410081684589386,0.650672972202301,0.08788245916366577;0.00890616700053215,0.1008986383676529,-0.009177825413644314,-0.06594177335500717;-0.21061314642429352,0.014527389779686928,-0.06575435400009155,0.614892840385437
;-36.696189880371094;-0.016683416441082954,-0.001102934475056827,0.0001589375315234065,-0.008683161810040474;0.00008324839291162789,0.06398657709360123,0.6504083275794983,0.08825259655714035;0.008875129744410515,0.10086977481842041,-0.0091846389696002,-0.0658092275261879;-0.2105727195739746,0.014567743055522442,-0.06562003493309021,0.6151662468910217
;-36.74543380737305;-0.01654782146215439,-0.0010935906320810318,0.00015890902432147413,-0.008692625910043716;0.00008238908048951998,0.06387234479188919,0.6501425504684448,0.08862445503473282;0.008844176307320595,0.10084091871976852,-0.009191458113491535,-0.06567589938640594;-0.21053169667720795,0.014608070254325867,-0.065484918653965,0.6154407262802124
;-36.794700622558594;-0.016413139179348946,-0.0010843134950846434,0.00015888050256762654,-0.00870209839195013;0.00008153766248142347,0.06375811994075775,0.6498756408691406,0.08899787813425064;0.008813303895294666,0.10081200301647186,-0.009198282845318317,-0.0655418187379837;-0.21049073338508606,0.01464837696403265,-0.0653490424156189,0.6157154440879822
;-36.843990325927734;-0.016279367730021477,-0.0010751034133136272,0.00015885199536569417,-0.00871158018708229;0.00008069407340371981,0.0636439248919487,0.6496077179908752,0.08937296271324158;0.008782513439655304,0.1007830798625946,-0.009205112233757973,-0.06540696322917938;-0.21044979989528656,0.014688652940094471,-0.06521236896514893,0.6159904599189758
;-36.89330291748047;-0.016146505251526833,-0.0010659599211066961,0.0001588234881637618,-0.008721068501472473;0.00007985826960066333,0.06352972984313965,0.6493386030197144,0.0897497609257698;0.008751807734370232,0.10075423121452332,-0.00921194814145565,-0.06527133285999298;-0.21040837466716766,0.014728901907801628,-0.06507491320371628,0.6162664890289307
;-36.9426383972168;-0.016014542430639267,-0.001056882319971919,0.00015879498096182942,-0.008730562403798103;0.00007903021469246596,0.0634155347943306,0.6490683555603027,0.09012816846370697;0.00872118305414915,0.10072530061006546,-0.009218787774443626,-0.06513494998216629;-0.21036773920059204,0.014769122004508972,-0.06493669003248215,0.6165419816970825
;-36.99199295043945;-0.01588348113000393,-0.0010478704934939742,0.00015876647375989705,-0.008740067481994629;0.00007820979226380587,0.06330135464668274,0.6487970352172852,0.09050828218460083;0.008690637536346912,0.1006963700056076,-0.009225633926689625,-0.06499778479337692;-0.21032580733299255,0.01480930857360363,-0.06479766964912415,0.6168193817138672
;-37.0413703918457;-0.015753312036395073,-0.001038924208842218,0.00015873796655796468,-0.008749578148126602;0.00007739698776276782,0.06318716704845428,0.6485245227813721,0.09089000523090363;0.008660177700221539,0.10066749900579453,-0.00923248566687107,-0.06485986709594727;-0.21028465032577515,0.014849464409053326,-0.06465788185596466,0.6170961856842041
;-37.09077072143555;-0.01562403328716755,-0.001030043000355363,0.00015870947390794754,-0.008759095333516598;0.0000765917357057333,0.06307300925254822,0.6482510566711426,0.09127349406480789;0.008629797957837582,0.10063851624727249,-0.009239341132342815,-0.06472115218639374;-0.21024271845817566,0.014889583922922611,-0.06451728194952011,0.6173744201660156
;-37.140193939208984;-0.015495643950998783,-0.0010212267516180873,0.00015868096670601517,-0.008768620900809765;0.00007579396333312616,0.06295885145664215,0.6479763388633728,0.09165869653224945;0.008599501103162766,0.10060957074165344,-0.009246202185750008,-0.06458169221878052;-0.21020099520683289,0.014929667115211487,-0.06437592208385468,0.6176527142524719
;-37.18963623046875;-0.015368137508630753,-0.001012474880553782,0.00015865248860791326,-0.008778154850006104;0.00007500365609303117,0.06284469366073608,0.6477004885673523,0.09204558283090591;0.008569280616939068,0.10058063268661499,-0.009253070689737797,-0.06444145739078522;-0.21015918254852295,0.014969713985919952,-0.06423377245664597,0.617931604385376
;-37.239105224609375;-0.015241509303450584,-0.0010037872707471251,0.0001586239959578961,-0.008787695318460464;0.00007422071212204173,0.0627305656671524,0.6474237442016602,0.09243414551019669;0.008539147675037384,0.10055174678564072,-0.00925994198769331,-0.06430044770240784;-0.21011702716350555,0.015009716153144836,-0.06409083306789398,0.6182114481925964
;-37.28859329223633;-0.015115761198103428,-0.0009951635729521513,0.00015859550330787897,-0.008797244168817997;0.00007344510231632739,0.06261642277240753,0.6471455097198486,0.09282445162534714;0.008509092032909393,0.10052280128002167,-0.00926681887358427,-0.06415867060422897;-0.21007493138313293,0.015049672685563564,-0.06394711881875992,0.6184914708137512
;-37.338104248046875;-0.014990883879363537,-0.0009866033215075731,0.00015856701065786183,-0.008806802332401276;0.00007267676846822724,0.06250230222940445,0.6468664407730103,0.09321639686822891;0.008479118347167969,0.10049384832382202,-0.009273703210055828,-0.06401612609624863;-0.21003316342830658,0.015089588239789009,-0.06380261480808258,0.6187716722488403
;-37.387638092041016;-0.014866872690618038,-0.0009781061671674252,0.00015853853255975991,-0.008816365152597427;0.00007191563781816512,0.062388185411691666,0.6465861201286316,0.09361022710800171;0.008449225686490536,0.10046494752168655,-0.00928059034049511,-0.0638728216290474;-0.20999053120613098,0.015129456296563148,-0.06365733593702316,0.6190533638000488
;-37.43719482421875;-0.014743725769221783,-0.000969672342762351,0.000158510054461658,-0.00882593635469675;0.0000711616812623106,0.06227409467101097,0.6463046669960022,0.09400569647550583;0.00841941125690937,0.10043589025735855,-0.009287484921514988,-0.06372872740030289;-0.20994801819324493,0.015169275924563408,-0.06351125985383987,0.6193351149559021
;-37.48677444458008;-0.014621436595916748,-0.0009613007423467934,0.00015848156181164086,-0.008835514076054096;0.00007041482604108751,0.06215998902916908,0.6460221409797668,0.09440300613641739;0.008389679715037346,0.10040697455406189,-0.009294385090470314,-0.06358388811349869;-0.20990563929080963,0.015209047123789787,-0.0633644163608551,0.6196175813674927
;-37.536373138427734;-0.014500006102025509,-0.0009529914241284132,0.00015845308371353894,-0.008845102041959763;0.0000696749848430045,0.062045905739068985,0.645738422870636,0.09480196982622147;0.008360027335584164,0.10037799924612045,-0.009301289916038513,-0.0634382888674736;-0.20986302196979523,0.015248770825564861,-0.06321680545806885,0.6199005246162415
;-37.58599853515625;-0.014379424974322319,-0.0009447438060306013,0.00015842462016735226,-0.008854694664478302;0.00006894217221997678,0.061931829899549484,0.6454535722732544,0.09520280361175537;0.008330457843840122,0.10034903138875961,-0.00930820032954216,-0.06329192221164703;-0.20982013642787933,0.015288439579308033,-0.06306840479373932,0.6201843619346619
;-37.635643005371094;-0.014259698800742626,-0.0009365578298456967,0.00015839614206925035,-0.008864296600222588;0.00006821627175668254,0.06181776896119118,0.6451676487922668,0.09560536593198776;0.008300963789224625,0.10032001882791519,-0.009315114468336105,-0.06314478814601898;-0.20977741479873657,0.01532804686576128,-0.06291922181844711,0.6204685568809509
;-37.6853141784668;-0.014140812680125237,-0.000928433146327734,0.00015836766397114843,-0.008873906917870045;0.00006749727617716417,0.06170371547341347,0.6448806524276733,0.09600969403982162;0.008271552622318268,0.10029104351997375,-0.009322036057710648,-0.06299687922000885;-0.2097344845533371,0.015367597341537476,-0.06276925653219223,0.6207535862922668
;-37.73500442504883;-0.014022763818502426,-0.0009203692898154259,0.00015833918587304652,-0.008883523754775524;0.00006678508361801505,0.06158967316150665,0.6445923447608948,0.09641587734222412;0.008242218755185604,0.10026203840970993,-0.009328963235020638,-0.06284823268651962;-0.20969146490097046,0.015407087281346321,-0.06261853128671646,0.6210389733314514
;-37.78472137451172;-0.013905555009841919,-0.0009123659692704678,0.00015831072232685983,-0.0088931480422616;0.00006607967225136235,0.06147565320134163,0.6443029642105103,0.09682370722293854;0.008212964981794357,0.10023302584886551,-0.009335893206298351,-0.06269881129264832;-0.20964840054512024,0.015446516685187817,-0.06246701627969742,0.6213251352310181
;-37.83445739746094;-0.013789182528853416,-0.0009044231846928596,0.00015828225878067315,-0.008902781642973423;0.000065381005697418,0.0613616444170475,0.6440123319625854,0.09723354130983353;0.008183791302144527,0.10020405054092407,-0.009342830628156662,-0.06254864484071732;-0.20960502326488495,0.015485882759094238,-0.06231474131345749,0.621612012386322
;-37.884220123291016;-0.013673633337020874,-0.0008965401211753488,0.00015825379523448646,-0.008912420831620693;0.00006468897481681779,0.06124766170978546,0.6437206864356995,0.09764504432678223;0.008154697716236115,0.10017504543066025,-0.00934977363795042,-0.06239771097898483;-0.20956207811832428,0.015525182709097862,-0.06216168776154518,0.6218990683555603
;-37.93400192260742;-0.01355891115963459,-0.0008887165458872914,0.00015822533168829978,-0.00892206933349371;0.0000640035723336041,0.061133675277233124,0.6434279084205627,0.09805844724178314;0.00812567863613367,0.10014601051807404,-0.009356722235679626,-0.06224602460861206;-0.2095184475183487,0.015564411878585815,-0.06200786307454109,0.6221875548362732
;-37.98381042480469;-0.013445005752146244,-0.0008809522842057049,0.0001581968681421131,-0.008931724354624748;0.00006332474004011601,0.06101970374584198,0.6431339383125305,0.09847372025251389;0.008096743375062943,0.10011700540781021,-0.00936367642134428,-0.0620935820043087;-0.2094750851392746,0.015603573992848396,-0.06185326352715492,0.6224762797355652
;-38.03363800048828;-0.01333191804587841,-0.0008732469286769629,0.00015816841914784163,-0.008941387757658958;0.00006265239790081978,0.060905735939741135,0.642838716506958,0.0988907739520073;0.008067882619798183,0.1000879779458046,-0.009370635263621807,-0.06194038316607475;-0.2094312459230423,0.015642663463950157,-0.06169789656996727,0.622765839099884
;-38.083492279052734;-0.013219639658927917,-0.0008656000136397779,0.00015813997015357018,-0.008951057679951191;0.00006198651681188494,0.06079179793596268,0.6425426006317139,0.09930966049432755;0.00803910382091999,0.10005897283554077,-0.009377600625157356,-0.061786431819200516;-0.20938773453235626,0.0156816765666008,-0.061541762202978134,0.6230558753013611
;-38.133365631103516;-0.013108170591294765,-0.0008580114808864892,0.00015811152115929872,-0.008960735984146595;0.00006132703856565058,0.060677845031023026,0.6422451734542847,0.0997304767370224;0.008010400459170341,0.10002997517585754,-0.009384570643305779,-0.061631739139556885;-0.20934423804283142,0.015720617026090622,-0.06138486787676811,0.6233465075492859
;-38.183265686035156;-0.012997503392398357,-0.0008504806901328266,0.00015808307216502726,-0.008970421738922596;0.00006067391950637102,0.06056392937898636,0.6419467329978943,0.10015307366847992;0.007981778122484684,0.10000088065862656,-0.009391546249389648,-0.06147628650069237;-0.20930005609989166,0.015759475529193878,-0.06122719869017601,0.6236383318901062
;-38.233184814453125;-0.012887637130916119,-0.0008430076413787901,0.0001580546231707558,-0.008980116806924343;0.0000600270795985125,0.06045001372694969,0.6416468024253845,0.10057758539915085;0.007953232154250145,0.09997186064720154,-0.009398526512086391,-0.06132010743021965;-0.20925620198249817,0.015798253938555717,-0.061068788170814514,0.6239302158355713
