voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-87.30872344970703;-4.927546797262039e-7,-2.7289384973983033e-8,0.00011325453669996932,-0.019384780898690224;3.055444230959381e-10,-0.000046796645619906485,0.002087995409965515,0.07749110460281372;0.000004070136128575541,0.07236034423112869,-0.01717686653137207,-0.0027730604633688927;-0.11086484789848328,0.000024806184228509665,-0.00007036422175588086,0.0018346996512264013
;-87.30887603759766;-4.927418899569602e-7,-2.7288663773106236e-8,0.00011324053048156202,-0.01938481628894806;3.0553473640004825e-10,-0.00004666777385864407,0.0020865867845714092,0.07745810598134995;0.000004068329417350469,0.0723603144288063,-0.017176887020468712,-0.0027731030713766813;-0.11083270609378815,0.000024795468561933376,-0.00007038276817183942,0.0018324162811040878
;-87.30902862548828;-4.927292138745543e-7,-2.7287956783084155e-8,0.0001132265169871971,-0.019384849816560745;3.055249109262803e-10,-0.00004653929499909282,0.002085179788991809,0.07742512226104736;0.000004066524525114801,0.07236026972532272,-0.01717691496014595,-0.002773147774860263;-0.11080052703619003,0.000024784752895357087,-0.00007040132186375558,0.0018301511881873012
;-87.3091812133789;-4.927163672618917e-7,-2.7287244463991556e-8,0.00011321248894091696,-0.01938488334417343;3.055153074971173e-10,-0.00004641121267923154,0.0020837734919041395,0.07739213854074478;0.000004064717359142378,0.07236026972532272,-0.01717694103717804,-0.0027731910813599825;-0.11076844483613968,0.00002477403359080199,-0.00007041986827971414,0.0018278415082022548
;-87.30933380126953;-4.927036343360669e-7,-2.7286532144898956e-8,0.00011319848999846727,-0.01938491500914097;3.055055375345006e-10,-0.00004628351598512381,0.0020823688246309757,0.0773591548204422;0.000004062913376401411,0.07236019521951675,-0.017176968976855278,-0.0027732346206903458;-0.11073645949363708,0.00002476332156220451,-0.00007043837831588462,0.0018253658199682832
;-87.30948638916016;-4.926908445668232e-7,-2.7285816273092678e-8,0.00011318448378005996,-0.019384948536753654;3.0549568430515706e-10,-0.000046156208554748446,0.002080964855849743,0.07732615619897842;0.000004061105300934287,0.07236018031835556,-0.017176993191242218,-0.0027732776943594217;-0.1107041984796524,0.000024752602257649414,-0.00007045690290397033,0.0018232067814096808
;-87.30963897705078;-4.926779979541607e-7,-2.728510395400008e-8,0.00011317047756165266,-0.01938498392701149;3.0548605312041843e-10,-0.00004602929766406305,0.002079561585560441,0.07729317992925644;0.000004059300863445969,0.07236015051603317,-0.017177022993564606,-0.002773319836705923;-0.1106722429394722,0.000024741890229051933,-0.00007047547114780173,0.0018207426182925701
;-87.3097915649414;-4.926653787151736e-7,-2.728438985855064e-8,0.00011315648589516059,-0.019385017454624176;3.054763664245286e-10,-0.0000459027687611524,0.0020781599450856447,0.07726019620895386;0.0000040574936974735465,0.0723600760102272,-0.017177045345306396,-0.002773362211883068;-0.11064016819000244,0.000024731169105507433,-0.0000704939739080146,0.001818356686271727
;-87.30994415283203;-4.926525889459299e-7,-2.7283682868528558e-8,0.0001131424869527109,-0.019385050982236862;3.0546670748421434e-10,-0.00004577660365612246,0.0020767590031027794,0.07722719758749008;0.000004055686531501124,0.07236002385616302,-0.017177075147628784,-0.0027734064497053623;-0.11060816049575806,0.000024720453438931145,-0.00007051246939226985,0.0018159052124246955
;-87.31008911132812;-4.926397991766862e-7,-2.728296699672228e-8,0.00011312850256217644,-0.01938508450984955;3.054568820104464e-10,-0.00004565082781482488,0.002075358759611845,0.0771942064166069;0.000004053882548760157,0.07236001640558243,-0.017177101224660873,-0.002773446496576071;-0.11057602614164352,0.000024709735953365453,-0.0000705309648765251,0.0018136422149837017
;-87.31023406982422;-4.926270094074425e-7,-2.728225290127284e-8,0.0001131145327235572,-0.019385118037462234;3.0544722307013217e-10,-0.00004552539758151397,0.0020740055479109287,0.07716287672519684;0.0000040521667870052624,0.07235994189977646,-0.017177127301692963,-0.0027734923642128706;-0.1105441153049469,0.00002469955688866321,-0.00007054951856844127,0.0018128001829609275
;-87.31037902832031;-4.9261416279478e-7,-2.728154591125076e-8,0.00011310054833302274,-0.019385145977139473;3.054375363742423e-10,-0.000045400338422041386,0.0020726530347019434,0.07713153213262558;0.000004050451025250368,0.07235994189977646,-0.017177151516079903,-0.002773539861664176;-0.11051207035779953,0.00002468937964295037,-0.0000705681013641879,0.0018121436005458236
;-87.31051635742188;-4.926015435557929e-7,-2.7280840697585518e-8,0.00011308657849440351,-0.01938517764210701;3.054280717229574e-10,-0.00004527566852630116,0.0020713016856461763,0.07710018754005432;0.0000040487379919795785,0.07235986739397049,-0.017177175730466843,-0.0027735871262848377;-0.11048001050949097,0.00002467921149218455,-0.00007058669143589213,0.0018114204285666347
;-87.31066131591797;-4.925890948470624e-7,-2.7280140812990794e-8,0.00011307262320769951,-0.019385209307074547;3.0541860707167245e-10,-0.000045151347876526415,0.00206999690271914,0.07707051187753677;0.000004047110905958107,0.07235985994338989,-0.017177198082208633,-0.002773637417703867;-0.11044809967279434,0.00002466957812430337,-0.0000706053469912149,0.0018123443005606532
;-87.31079864501953;-4.92576589294913e-7,-2.7279448033823428e-8,0.00011305866064503789,-0.019385240972042084;3.0540925344269e-10,-0.00004502744195633568,0.002068646950647235,0.07703915983438492;0.000004045395144203212,0.0723598301410675,-0.017177224159240723,-0.0027736832853406668;-0.11041607707738876,0.000024659411792526953,-0.00007062390068313107,0.001811630791053176
;-87.31094360351562;-4.925643679598579e-7,-2.7278755254656062e-8,0.00011304469808237627,-0.01938527449965477;3.0539998308043437e-10,-0.000044903881644131616,0.002067344030365348,0.07700945436954498;0.00000404376805818174,0.07235977053642273,-0.017177246510982513,-0.0027737345080822706;-0.11038415879011154,0.000024649778424645774,-0.00007064255623845384,0.0018124727066606283
;-87.31108093261719;-4.92552089781384e-7,-2.727807490998657e-8,0.0001130307573475875,-0.019385304301977158;3.053906572070275e-10,-0.00004478072878555395,0.002065996639430523,0.07697810977697372;0.000004042055479658302,0.07235975563526154,-0.017177270725369453,-0.0027737803757190704;-0.11035224795341492,0.00002463960845489055,-0.00007066107355058193,0.0018116714200004935
;-87.31122589111328;-4.925399252897478e-7,-2.727739811803076e-8,0.00011301680206088349,-0.019385334104299545;3.0538152562264997e-10,-0.00004465791425900534,0.0020646960474550724,0.07694843411445618;0.000004040430667373585,0.07235976308584213,-0.017177294939756393,-0.0027738281060010195;-0.11032035946846008,0.000024629978724988177,-0.00007067968545015901,0.0018125816714018583
;-87.31136322021484;-4.92527988171787e-7,-2.7276728431502306e-8,0.00011300286132609472,-0.01938536763191223;3.053723385271212e-10,-0.00004453550718608312,0.0020633500535041094,0.07691708207130432;0.000004038713086629286,0.07235968858003616,-0.017177321016788483,-0.002773873507976532;-0.11028850823640823,0.00002461981239321176,-0.00007069822459015995,0.001811657682992518
;-87.31150817871094;-4.925157668367319e-7,-2.7276051639546495e-8,0.00011298892786726356,-0.01938539370894432;3.053632346983193e-10,-0.00004441342389327474,0.002062050858512521,0.07688738405704498;0.00000403708872909192,0.07235965877771378,-0.017177343368530273,-0.002773924497887492;-0.11025657504796982,0.000024610186301288195,-0.00007071681466186419,0.0018125581555068493
;-87.3116455078125;-4.925038297187712e-7,-2.727538728208856e-8,0.0001129749944084324,-0.019385425373911858;3.053540753583661e-10,-0.00004429174805409275,0.0020607071928679943,0.07685604691505432;0.000004035372967337025,0.07235964387655258,-0.017177369445562363,-0.002773967571556568;-0.110224649310112,0.000024600019969511777,-0.0000707353392499499,0.0018117885338142514
;-87.3117904663086;-4.924918926008104e-7,-2.7274719371916945e-8,0.00011296106822555885,-0.019385458901524544;3.0534508255186665e-10,-0.00004417041418491863,0.0020594103261828423,0.07682634145021439;0.000004033748609799659,0.0723596066236496,-0.017177393659949303,-0.002774016698822379;-0.11019286513328552,0.000024590395696577616,-0.00007075392204569653,0.0018125168280676007
;-87.31192779541016;-4.924800691696873e-7,-2.7274056790815848e-8,0.0001129471420426853,-0.01938548870384693;3.0533600647864034e-10,-0.00004404947685543448,0.002058068523183465,0.07679498940706253;0.000004032033302792115,0.07235955446958542,-0.017177417874336243,-0.0027740600053220987;-0.11016100645065308,0.000024580229364801198,-0.00007077238842612132,0.0018116337014362216
;-87.31207275390625;-4.92468359425402e-7,-2.727340309149895e-8,0.00011293322313576937,-0.01938552036881447;3.0532712469444334e-10,-0.000043928885133937,0.0020567732863128185,0.07676530629396439;0.000004030406216770643,0.07235955446958542,-0.017177442088723183,-0.002774108899757266;-0.11012915521860123,0.000024570605091867037,-0.00007079097849782556,0.0018124940106645226
;-87.31221008300781;-4.92456535994279e-7,-2.7272742286754692e-8,0.00011291930422885343,-0.019385552033782005;3.053180208656414e-10,-0.00004380868631415069,0.0020554345101118088,0.07673395425081253;0.000004028693183499854,0.07235947251319885,-0.017177466303110123,-0.0027741503436118364;-0.11009735614061356,0.000024560440579080023,-0.00007080945943016559,0.0018115249695256352
;-87.3123550415039;-4.924447125631559e-7,-2.7272088587437793e-8,0.00011290540714981034,-0.019385581836104393;3.0530919459259565e-10,-0.00004368882582639344,0.0020541411358863115,0.07670425623655319;0.000004027069735457189,0.07235948741436005,-0.017177492380142212,-0.00277419900521636;-0.11006558686494827,0.000024550818125135265,-0.00007082802767399698,0.0018123030895367265
;-87.31249237060547;-4.924331165057083e-7,-2.7271433111764054e-8,0.00011289151007076725,-0.01938561350107193;3.0530017403052057e-10,-0.00004356936551630497,0.00205280352383852,0.07667291164398193;0.0000040253512452181894,0.07235945761203766,-0.017177514731884003,-0.002774243475869298;-0.11003375798463821,0.00002454065361234825,-0.00007084647222654894,0.001811412861570716
;-87.31263732910156;-4.924213499180041e-7,-2.7270786517874512e-8,0.00011287759843980893,-0.019385643303394318;3.052913477574748e-10,-0.00004345022898633033,0.0020515122450888157,0.0766432136297226;0.000004023727342428174,0.0723593607544899,-0.017177540808916092,-0.0027742900419980288;-0.11000202596187592,0.000024531032977392897,-0.00007086502591846511,0.0018120509339496493
;-87.31277465820312;-4.924097538605565e-7,-2.727013814762813e-8,0.00011286371591268107,-0.019385676831007004;3.0528235495097533e-10,-0.00004333148535806686,0.002050176728516817,0.07661185413599014;0.000004022012490167981,0.0723593607544899,-0.017177565023303032,-0.002774331718683243;-0.10997028648853302,0.00002452087210258469,-0.00007088346319505945,0.0018110900418832898
;-87.31291198730469;-4.923981009596901e-7,-2.726948622466807e-8,0.0001128498261095956,-0.01938570663332939;3.052735564335052e-10,-0.00004321306187193841,0.0020488875452429056,0.0765821635723114;0.0000040203881326306146,0.07235930860042572,-0.017177589237689972,-0.00277437805198133;-0.10993855446577072,0.00002451124782965053,-0.00007090199505910277,0.0018117768922820687
;-87.31305694580078;-4.923865049022425e-7,-2.726883430170801e-8,0.00011283593630651012,-0.01938573643565178;3.052646746493082e-10,-0.000043095005821669474,0.0020475995261222124,0.07655245065689087;0.000004018764229840599,0.07235924899578094,-0.017177609726786613,-0.0027744255494326353;-0.10990681499242783,0.000024501623556716368,-0.00007092049781931564,0.0018124524503946304
;-87.31319427490234;-4.923749656882137e-7,-2.726819126053215e-8,0.00011282206105533987,-0.019385768100619316;3.052558483762624e-10,-0.00004297734267311171,0.0020462661050260067,0.07652109861373901;0.00000401704619434895,0.07235923409461975,-0.017177639529109,-0.0027744672261178493;-0.1098751574754715,0.000024491464500897564,-0.00007093893509590998,0.0018114056438207626
;-87.31333923339844;-4.923632559439284e-7,-2.7267542890285767e-8,0.00011280817852821201,-0.019385797902941704;3.052469665920654e-10,-0.00004286000330466777,0.0020449799485504627,0.07649140059947968;0.000004015422291558934,0.07235921174287796,-0.017177661880850792,-0.002774514490738511;-0.10984344035387039,0.00002448184386594221,-0.00007095742330420762,0.0018121018074452877
;-87.3134765625;-4.923517167298996e-7,-2.7266894520039386e-8,0.00011279430327704176,-0.01938582956790924;3.0523814031901964e-10,-0.000042743053199956194,0.002043649321421981,0.07646004855632782;0.000004013706984551391,0.07235918939113617,-0.017177686095237732,-0.0027745533734560013;-0.10981181263923645,0.000024471682991134003,-0.00007097580964909866,0.0018110175151377916
;-87.31361389160156;-4.923402343592898e-7,-2.7266253255220363e-8,0.00011278044985374436,-0.019385863095521927;3.0522928629039825e-10,-0.000042626430513337255,0.002042364561930299,0.07643032819032669;0.000004012083536508726,0.07235913723707199,-0.017177710309624672,-0.002774599241092801;-0.10978017747402191,0.000024462060537189245,-0.00007099430513335392,0.0018115933053195477
;-87.31375885009766;-4.923286383018421e-7,-2.7265603108617142e-8,0.00011276658915448934,-0.019385891035199165;3.052205155285037e-10,-0.0000425101607106626,0.0020410807337611914,0.07640063762664795;0.0000040104591789713595,0.0723591074347496,-0.017177730798721313,-0.0027746448758989573;-0.10974857211112976,0.000024452441721223295,-0.00007101274968590587,0.0018121812026947737
;-87.31389617919922;-4.923170990878134e-7,-2.7264965396511798e-8,0.00011275273573119193,-0.019385922700166702;3.052116614998823e-10,-0.0000423942728957627,0.0020397533662617207,0.0763692781329155;0.000004008741598227061,0.0723591074347496,-0.017177758738398552,-0.0027746863197535276;-0.10971684008836746,0.000024442275389446877,-0.00007103116513462737,0.001811219728551805
;-87.31403350830078;-4.923056167172035e-7,-2.7264317026265417e-8,0.00011273888958385214,-0.01938595250248909;3.0520286298241217e-10,-0.00004227870886097662,0.0020384718663990498,0.07633958011865616;0.000004007118150184397,0.07235904783010483,-0.017177779227495193,-0.002774731256067753;-0.10968533158302307,0.000024432656573480926,-0.00007104960241122171,0.0018116815481334925
;-87.31417846679688;-4.922940775031748e-7,-2.7263679314160072e-8,0.00011272503616055474,-0.019385982304811478;3.0519411997609325e-10,-0.00004216349043417722,0.002037190832197666,0.07630986720323563;0.000004005491518910276,0.07235900312662125,-0.017177807167172432,-0.0027747738640755415;-0.10965368151664734,0.000024423030481557362,-0.00007106806879164651,0.0018122864421457052
;-87.31431579589844;-4.922825951325649e-7,-2.726303627298421e-8,0.00011271119728917256,-0.019386013969779015;3.051853492141987e-10,-0.00004204865399515256,0.0020358653273433447,0.07627850770950317;0.000004003778940386837,0.07235895097255707,-0.017177831381559372,-0.002774814609438181;-0.1096220538020134,0.000024412871425738558,-0.0000710864260327071,0.0018111685058102012
;-87.314453125;-4.922712264487927e-7,-2.7262400337235704e-8,0.00011269735841779038,-0.0193860474973917;3.0517655069672855e-10,-0.00004193413406028412,0.0020345861557871103,0.07624880969524384;0.000004002155037596822,0.07235896587371826,-0.017177853733301163,-0.0027748593129217625;-0.10959061235189438,0.0000244032489717938,-0.00007110485603334382,0.0018116305582225323
;-87.3145980834961;-4.92259687234764e-7,-2.7261751966989323e-8,0.00011268352682236582,-0.01938607729971409;3.0516780769040963e-10,-0.00004181997064733878,0.002033309079706669,0.0762190967798233;0.000004000532044301508,0.07235894352197647,-0.017177876085042953,-0.0027749030850827694;-0.10955892503261566,0.00002439363015582785,-0.00007112327148206532,0.0018123043701052666
;-87.31473541259766;-4.922483185509918e-7,-2.7261124913025014e-8,0.00011266969522694126,-0.019386108964681625;3.051590091729395e-10,-0.00004170618194621056,0.0020319863688200712,0.07618772983551025;0.000003998814008809859,0.0723588615655899,-0.017177902162075043,-0.0027749398723244667;-0.10952742397785187,0.00002438346746203024,-0.0000711416287231259,0.0018110357923433185
;-87.31487274169922;-4.922367793369631e-7,-2.726048364820599e-8,0.00011265587090747431,-0.019386136904358864;3.051503494333474e-10,-0.00004159270611125976,0.002030710456892848,0.07615803182125092;0.000003997190106019843,0.07235883921384811,-0.017177928239107132,-0.00277498341165483;-0.1094958633184433,0.000024373845008085482,-0.00007116001506801695,0.001811588299460709
;-87.31501007080078;-4.922252969663532e-7,-2.7259844159743807e-8,0.0001126420684158802,-0.01938616670668125;3.0514157867145286e-10,-0.000041479564970359206,0.002029434544965625,0.07612831890583038;0.000003995564384240424,0.07235883176326752,-0.017177952453494072,-0.002775027649477124;-0.10946434736251831,0.00002436422619211953,-0.00007117843051673844,0.001812102273106575
;-87.31515502929688;-4.922138145957433e-7,-2.7259197565854265e-8,0.00011262825864832848,-0.01938619650900364;3.0513283566513394e-10,-0.000041366773075424135,0.002028160961344838,0.07609860599040985;0.000003993940481450409,0.07235879451036453,-0.017177972942590714,-0.0027750700246542692;-0.10943286120891571,0.00002435460191918537,-0.00007119679503375664,0.0018125432543456554
;-87.31529235839844;-4.922025595988089e-7,-2.7258566959176278e-8,0.00011261444888077676,-0.019386231899261475;3.0512400939208817e-10,-0.000041254359530285,0.0020268422085791826,0.076067253947258;0.00000399222790292697,0.07235874980688095,-0.017177997156977654,-0.0027751082088798285;-0.10940134525299072,0.000024344442863366567,-0.00007121512317098677,0.001811344176530838
;-87.3154296875;-4.921911340716179e-7,-2.7257931023427773e-8,0.00011260065366514027,-0.019386261701583862;3.051154051636473e-10,-0.00004114225157536566,0.0020255702547729015,0.07603754103183746;0.000003990602635894902,0.07235872000455856,-0.017178023234009743,-0.0027751519810408354;-0.1093699038028717,0.000024334824047400616,-0.00007123348041204736,0.00181175721809268
;-87.3155746459961;-4.92179651701008e-7,-2.7257293311322428e-8,0.00011258683662163094,-0.01938629150390625;3.051066621573284e-10,-0.000041030481952475384,0.002024298533797264,0.07600782811641693;0.000003988978278357536,0.07235869765281677,-0.017178047448396683,-0.0027751948218792677;-0.10933855175971985,0.000024325203412445262,-0.00007125187403289601,0.0018120940076187253
;-87.31571197509766;-4.921683398606547e-7,-2.7256659151930762e-8,0.00011257306323386729,-0.019386323168873787;3.050979191510095e-10,-0.00004091907976544462,0.0020229832734912634,0.07597646862268448;0.000003987261152360588,0.072358638048172,-0.017178071662783623,-0.0027752297464758158;-0.10930703580379486,0.000024315038899658248,-0.00007127013668650761,0.001810866524465382
;-87.31584930419922;-4.921569143334636e-7,-2.7256023216182257e-8,0.00011255927529418841,-0.019386352971196175;3.0508917614469055e-10,-0.000040807994082570076,0.002021714113652706,0.07594675570726395;0.000003985637704317924,0.07235859334468842,-0.017178095877170563,-0.0027752721216529608;-0.10927578061819077,0.00002430541644571349,-0.0000712884939275682,0.0018110766541212797
;-87.31598663330078;-4.921454319628538e-7,-2.7255381951363233e-8,0.00011254548007855192,-0.019386379048228264;3.05080405382796e-10,-0.00004069724673172459,0.002020445419475436,0.07591703534126282;0.000003984013801527908,0.07235856354236603,-0.017178116366267204,-0.0027753133326768875;-0.10924416035413742,0.000024295795810758136,-0.00007130682206479833,0.0018116846913471818
;-87.31612396240234;-4.921341201225005e-7,-2.7254749568328407e-8,0.00011253170669078827,-0.01938641257584095;3.050718289099308e-10,-0.00004058683043695055,0.002019177656620741,0.07588732242584229;0.000003982388079748489,0.07235854119062424,-0.017178140580654144,-0.0027753545437008142;-0.10921285301446915,0.000024286176994792186,-0.0000713251720299013,0.0018119736341759562
;-87.31626892089844;-4.921226945953094e-7,-2.7254111856223062e-8,0.00011251794057898223,-0.019386442378163338;3.0506308590361186e-10,-0.000040476756112184376,0.00201791082508862,0.07585761696100235;0.000003980765086453175,0.07235851138830185,-0.017178164795041084,-0.0027753966860473156;-0.10918150097131729,0.000024276558178826235,-0.00007134347833925858,0.0018123105401173234
;-87.31640625;-4.921113259115373e-7,-2.7253481249545075e-8,0.00011250416719121858,-0.019386474043130875;3.0505437065286856e-10,-0.00004036704558529891,0.0020165997557342052,0.0758262500166893;0.000003979052962677088,0.07235843688249588,-0.017178192734718323,-0.0027754309121519327;-0.10915010422468185,0.00002426639912300743,-0.00007136171916499734,0.0018109467346221209
;-87.31654357910156;-4.920999572277651e-7,-2.7252838208369212e-8,0.00011249041563132778,-0.01938650570809841;3.05045599890974e-10,-0.000040257637010654435,0.0020153347868472338,0.07579652965068817;0.000003977426786150318,0.07235846668481827,-0.017178215086460114,-0.0027754702605307102;-0.10911867022514343,0.000024256782126030885,-0.00007138004002626985,0.0018114142585545778
;-87.31668090820312;-4.920884748571552e-7,-2.7252198719907028e-8,0.00011247664951952174,-0.0193865355104208;3.0503696790695756e-10,-0.000040148559492081404,0.0020140712149441242,0.07576680183410645;0.000003975803338107653,0.07235842198133469,-0.017178237438201904,-0.002775511471554637;-0.10908748209476471,0.000024247163310064934,-0.00007139835361158475,0.0018115703715011477
;-87.31681823730469;-4.920771630168019e-7,-2.725156811322904e-8,0.0001124628761317581,-0.019386565312743187;3.050283081673655e-10,-0.000040039816667558625,0.002012807410210371,0.07573709636926651;0.000003974179890064988,0.07235835492610931,-0.017178263515233994,-0.002775551751255989;-0.10905615985393524,0.000024237540856120177,-0.00007141663081711158,0.001811836613342166
;-87.31695556640625;-4.920658511764486e-7,-2.7250941059264733e-8,0.00011244915367569774,-0.019386596977710724;3.050196484277734e-10,-0.00003993139398517087,0.0020115459337830544,0.07570737600326538;0.000003972553713538218,0.07235834002494812,-0.017178285866975784,-0.0027755910996347666;-0.10902483761310577,0.000024227920221164823,-0.00007143493712646887,0.001812143949791789
;-87.31710052490234;-4.920544256492576e-7,-2.7250306899873067e-8,0.00011243540211580694,-0.019386624917387962;3.050109609326057e-10,-0.00003982330235885456,0.0020102844573557377,0.07567766308784485;0.0000039709307202429045,0.07235832512378693,-0.017178310081362724,-0.002775631844997406;-0.10899356752634048,0.00002421829958620947,-0.00007145320705603808,0.0018124151974916458
;-87.3172378540039;-4.920431138089043e-7,-2.724967629319508e-8,0.00011242165783187374,-0.0193866565823555;3.05002273437438e-10,-0.00003971557453041896,0.002008978743106127,0.0756462886929512;0.0000039692163227300625,0.07235830277204514,-0.017178334295749664,-0.002775664674118161;-0.10896230489015579,0.000024208140530390665,-0.00007147134601837024,0.0018109733937308192
;-87.31737518310547;-4.920316882817133e-7,-2.7249040357446574e-8,0.0001124079353758134,-0.019386686384677887;3.049935581866947e-10,-0.00003960814865422435,0.0020077191293239594,0.07561658322811127;0.000003967590600950643,0.07235825061798096,-0.017178358510136604,-0.0027757028583437204;-0.1089310571551323,0.00002419851989543531,-0.00007148965232772753,0.0018111946992576122
;-87.31751251220703;-4.9202037644136e-7,-2.724840442169807e-8,0.00011239419836783782,-0.019386718049645424;3.0498489844710264e-10,-0.00003950103928218596,0.00200646067969501,0.07558685541152954;0.000003965967152907979,0.07235822081565857,-0.017178382724523544,-0.002775742905214429;-0.10889974981546402,0.000024188902898458764,-0.00007150791498133913,0.0018114777049049735
;-87.3176498413086;-4.920090077575878e-7,-2.7247766709592725e-8,0.00011238046135986224,-0.01938674785196781;3.0497621095193495e-10,-0.00003939426096621901,0.0020052031613886356,0.07555713504552841;0.000003964343704865314,0.0723581612110138,-0.017178405076265335,-0.002775781089439988;-0.10886863619089127,0.000024179284082492813,-0.00007152614853112027,0.0018115391721948981
;-87.31778717041016;-4.919976390738157e-7,-2.7247136102914737e-8,0.00011236676073167473,-0.0193867776542902;3.049675789679185e-10,-0.00003928780643036589,0.0020039461087435484,0.07552742213010788;0.000003962717983085895,0.07235816866159439,-0.017178429290652275,-0.0027758199721574783;-0.10883743315935135,0.00002416966344753746,-0.00007154441118473187,0.0018117642030119896
;-87.31792449951172;-4.919863840768812e-7,-2.724650194352307e-8,0.00011235303827561438,-0.019386809319257736;3.049588914727508e-10,-0.00003918168295058422,0.0020026902202516794,0.07549770176410675;0.000003961094989790581,0.07235811650753021,-0.017178453505039215,-0.002775857225060463;-0.10880612581968307,0.00002416004463157151,-0.00007156262290664017,0.0018120325403288007
;-87.31806182861328;-4.919750153931091e-7,-2.7245867784131406e-8,0.00011233932309551165,-0.019386837258934975;3.049502317331587e-10,-0.00003907587597495876,0.0020014354959130287,0.07546798139810562;0.000003959471996495267,0.07235808670520782,-0.017178477719426155,-0.0027758958749473095;-0.1087750494480133,0.000024150423996616155,-0.00007158085645642132,0.001812091446481645
;-87.31820678710938;-4.919637035527558e-7,-2.7245240730167097e-8,0.00011232562246732414,-0.019386867061257362;3.049416552602935e-10,-0.00003897038914146833,0.0020001812372356653,0.0754382535815239;0.000003957845819968497,0.07235805690288544,-0.017178501933813095,-0.0027759340591728687;-0.10874389111995697,0.000024140801542671397,-0.00007159906817832962,0.0018122383626177907
;-87.31834411621094;-4.91952562242659e-7,-2.7244619005273307e-8,0.00011231192183913663,-0.019386902451515198;3.049329677651258e-10,-0.0000388652624678798,0.0019988827407360077,0.07540689408779144;0.000003956134605687112,0.07235799729824066,-0.017178526148200035,-0.002775966189801693;-0.10871269553899765,0.00002413064066786319,-0.00007161721441661939,0.0018107002833858132
;-87.3184814453125;-4.919412504023057e-7,-2.7243983069524802e-8,0.00011229823576286435,-0.019386932253837585;3.0492436353668495e-10,-0.000038760408642701805,0.001997630577534437,0.07537715882062912;0.000003954511612391798,0.07235796749591827,-0.017178548499941826,-0.002776002511382103;-0.10868150740861893,0.000024121018213918433,-0.00007163537520682439,0.0018108563963323832
;-87.31861877441406;-4.919298817185336e-7,-2.7243348910133136e-8,0.00011228453513467684,-0.019386962056159973;3.0491564828594164e-10,-0.00003865587859763764,0.0019963791128247976,0.0753474310040474;0.000003952885435865028,0.07235792279243469,-0.017178572714328766,-0.0027760399971157312;-0.10865043103694916,0.000024111399397952482,-0.00007165358692873269,0.0018109064549207687
;-87.31875610351562;-4.919186267215991e-7,-2.724271830345515e-8,0.00011227085633436218,-0.01938699185848236;3.049070718130764e-10,-0.000038551668694708496,0.00199512904509902,0.07531771063804626;0.000003951262897317065,0.0723579078912735,-0.017178596928715706,-0.0027760763186961412;-0.1086193174123764,0.000024101778762997128,-0.00007167176227085292,0.0018110218225046992
;-87.31889343261719;-4.919073148812458e-7,-2.7242087696777162e-8,0.00011225716298213229,-0.01938702166080475;3.048983843179087e-10,-0.000038447771657956764,0.0019938796758651733,0.07528798282146454;0.000003949639904021751,0.07235788553953171,-0.017178621143102646,-0.0027761138044297695;-0.10858824849128723,0.000024092158128041774,-0.00007168993761297315,0.0018110718810930848
;-87.31903076171875;-4.918959461974737e-7,-2.7241460642812854e-8,0.00011224349873373285,-0.019387053325772285;3.048898356006191e-10,-0.00003834419112536125,0.001992630772292614,0.07525826245546341;0.000003948014182242332,0.07235784828662872,-0.017178645357489586,-0.002776150591671467;-0.10855714976787567,0.00002408253749308642,-0.00007170809840317816,0.001811153837479651
;-87.31916809082031;-4.918846343571204e-7,-2.7240826483421188e-8,0.00011222983448533341,-0.019387079402804375;3.048811203498758e-10,-0.00003824092709692195,0.0019913828000426292,0.07522854208946228;0.000003946391188947018,0.07235782593488693,-0.017178665846586227,-0.002776186913251877;-0.10852614045143127,0.000024072915039141662,-0.00007172626646934077,0.0018111623357981443
;-87.31930541992188;-4.918734362036048e-7,-2.724020120581372e-8,0.00011221615568501875,-0.01938711106777191;3.048725993881618e-10,-0.00003813797957263887,0.0019901362247765064,0.07519880682229996;0.000003944768650399055,0.07235775887966156,-0.017178690060973167,-0.002776222536340356;-0.1084950715303421,0.00002406329440418631,-0.00007174439815571532,0.0018111771205440164
;-87.31944274902344;-4.918621812066704e-7,-2.723957592820625e-8,0.00011220249871257693,-0.01938714273273945;3.0486396740414534e-10,-0.000038035337638575584,0.001988890115171671,0.07516908645629883;0.000003943142928619636,0.07235775142908096,-0.017178714275360107,-0.0027762586250901222;-0.10846400260925293,0.000024053670131252147,-0.00007176256622187793,0.0018112554680556059
;-87.319580078125;-4.918509262097359e-7,-2.7238943545171423e-8,0.0001121888417401351,-0.019387172535061836;3.048553631757045e-10,-0.00003793301584664732,0.00198764493688941,0.0751393586397171;0.0000039415199353243224,0.07235771417617798,-0.017178738489747047,-0.002776292385533452;-0.10843293368816376,0.000024044049496296793,-0.00007178069063229486,0.0018112980760633945
;-87.31971740722656;-4.918397280562203e-7,-2.7238316491207115e-8,0.00011217518476769328,-0.019387204200029373;3.0484678670283927e-10,-0.00003783100692089647,0.0019864006899297237,0.07510963082313538;0.000003939896942029009,0.07235769927501678,-0.017178764566779137,-0.0027763263788074255;-0.10840196907520294,0.000024034427042352036,-0.00007179882959462702,0.0018112685065716505
